,Surroundings,Inventory,Action,Response,Reward,Reward_Type,Score,Moves,Total_Moves
1409,north of house you are facing the north side of a white house there is no door here and all the windows are boarded up to the north a narrow path winds through the trees there is a bird's nest here in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile you are empty-handed,you are empty-handed,move nest,moving the bird's nest reveals nothing,-1.0,,-45.5,129,1409
1410,north of house you are facing the north side of a white house there is no door here and all the windows are boarded up to the north a narrow path winds through the trees there is a bird's nest here in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile you are empty-handed,you are empty-handed,pick one with path,there seems to be a noun missing in that sentence,-1.0,,-46.5,130,1410
1411,north of house you are facing the north side of a white house there is no door here and all the windows are boarded up to the north a narrow path winds through the trees there is a bird's nest here in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile you are empty-handed,you are empty-handed,unlock bird with gold,those things aren't here,-1.0,,-47.5,131,1411
1412,north of house you are facing the north side of a white house there is no door here and all the windows are boarded up to the north a narrow path winds through the trees there is a bird's nest here in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile you are empty-handed,you are empty-handed,move trees in jewels,you don't have that,-1.0,,-48.5,132,1412
1413,north of house you are facing the north side of a white house there is no door here and all the windows are boarded up to the north a narrow path winds through the trees there is a bird's nest here in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile you are empty-handed,you are empty-handed,move one in trees,there seems to be a noun missing in that sentence,-1.0,,-49.5,133,1413
1414,north of house you are facing the north side of a white house there is no door here and all the windows are boarded up to the north a narrow path winds through the trees there is a bird's nest here in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile you are empty-handed,you are empty-handed,carry bird from door,those things aren't here,-1.0,,-50.5,134,1414
1415,north of house you are facing the north side of a white house there is no door here and all the windows are boarded up to the north a narrow path winds through the trees there is a bird's nest here in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile you are empty-handed,you are empty-handed,read gold with path,you can't see any gold here,-1.0,,-51.5,135,1415
1416,north of house you are facing the north side of a white house there is no door here and all the windows are boarded up to the north a narrow path winds through the trees there is a bird's nest here in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile you are empty-handed,you are empty-handed,pick path with gold,you can't see any gold here,-1.0,,-52.5,136,1416
1417,north of house you are facing the north side of a white house there is no door here and all the windows are boarded up to the north a narrow path winds through the trees there is a bird's nest here in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile you are empty-handed,you are empty-handed,fill one with door,there seems to be a noun missing in that sentence,-1.0,,-53.5,137,1417
1418,north of house you are facing the north side of a white house there is no door here and all the windows are boarded up to the north a narrow path winds through the trees there is a bird's nest here in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile you are empty-handed,you are empty-handed,pull one,there seems to be a noun missing in that sentence,-1.0,,-54.5,138,1418
1419,north of house you are facing the north side of a white house there is no door here and all the windows are boarded up to the north a narrow path winds through the trees there is a bird's nest here in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile you are empty-handed,you are empty-handed,give path to gold,you don't have the way,-1.0,,-55.5,139,1419
1420,north of house you are facing the north side of a white house there is no door here and all the windows are boarded up to the north a narrow path winds through the trees there is a bird's nest here in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile you are empty-handed,you are empty-handed,carry nest to bird,that sentence isn't one i recognize,-1.0,,-56.5,140,1420
1421,north of house you are facing the north side of a white house there is no door here and all the windows are boarded up to the north a narrow path winds through the trees there is a bird's nest here in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile you are empty-handed,you are empty-handed,move door in nest,you don't have that,-1.0,,-57.5,141,1421
1422,north of house you are facing the north side of a white house there is no door here and all the windows are boarded up to the north a narrow path winds through the trees there is a bird's nest here in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile you are empty-handed,you are empty-handed,give door to one,there seems to be a noun missing in that sentence,-1.0,,-58.5,142,1422
1423,north of house you are facing the north side of a white house there is no door here and all the windows are boarded up to the north a narrow path winds through the trees there is a bird's nest here in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile you are empty-handed,you are empty-handed,pick nest,you can't pick that,-1.0,,-59.5,143,1423
1424,north of house you are facing the north side of a white house there is no door here and all the windows are boarded up to the north a narrow path winds through the trees there is a bird's nest here in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile you are empty-handed,you are empty-handed,move nest in trees,you don't have the bird's nest,-1.0,,-60.5,144,1424
1425,north of house you are facing the north side of a white house there is no door here and all the windows are boarded up to the north a narrow path winds through the trees there is a bird's nest here in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile you are empty-handed,you are empty-handed,break one,what do you want to break the one with,-1.0,,-61.5,145,1425
1426,north of house you are facing the north side of a white house there is no door here and all the windows are boarded up to the north a narrow path winds through the trees there is a bird's nest here in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile you are empty-handed,you are empty-handed,leave one,there seems to be a noun missing in that sentence,-1.0,,-62.5,146,1426
1427,north of house you are facing the north side of a white house there is no door here and all the windows are boarded up to the north a narrow path winds through the trees there is a bird's nest here in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile you are empty-handed,you are empty-handed,give one to door,there seems to be a noun missing in that sentence,-1.0,,-63.5,147,1427
1428,north of house you are facing the north side of a white house there is no door here and all the windows are boarded up to the north a narrow path winds through the trees there is a bird's nest here in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile you are empty-handed,you are empty-handed,hide trees in door,you don't have that,-1.0,,-64.5,148,1428
1429,north of house you are facing the north side of a white house there is no door here and all the windows are boarded up to the north a narrow path winds through the trees there is a bird's nest here in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile you are empty-handed,you are empty-handed,give gold to one,there seems to be a noun missing in that sentence,-1.0,,-65.5,149,1429
1430,north of house you are facing the north side of a white house there is no door here and all the windows are boarded up to the north a narrow path winds through the trees there is a bird's nest here in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile you are empty-handed,you are empty-handed,eat nest,taken i don't think that the bird's nest would agree with you,2.5, inventory score (you are empty-handed --- you are carrying a bird's nest the bird's nest contains a jewel-encrusted egg) - moved around - ,-63.0,150,1430
1431,north of house you are facing the north side of a white house there is no door here and all the windows are boarded up to the north a narrow path winds through the trees you are carrying a bird's nest the bird's nest contains a jewel-encrusted egg,you are carrying a bird's nest the bird's nest contains a jewel-encrusted egg,go southeast,behind house,-0.5, - moved around - ,-63.5,151,1431
1432,behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is slightly ajar you are carrying a bird's nest the bird's nest contains a jewel-encrusted egg,you are carrying a bird's nest the bird's nest contains a jewel-encrusted egg,go northwest,north of house,-0.5, - moved around - ,-64.0,152,1432
1433,north of house you are facing the north side of a white house there is no door here and all the windows are boarded up to the north a narrow path winds through the trees you are carrying a bird's nest the bird's nest contains a jewel-encrusted egg,you are carrying a bird's nest the bird's nest contains a jewel-encrusted egg,go southeast,behind house,-0.5, - moved around - ,-64.5,153,1433
1434,behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is slightly ajar you are carrying a bird's nest the bird's nest contains a jewel-encrusted egg,you are carrying a bird's nest the bird's nest contains a jewel-encrusted egg,go north,north of house,-0.5, - moved around - ,-65.0,154,1434
1435,north of house you are facing the north side of a white house there is no door here and all the windows are boarded up to the north a narrow path winds through the trees you are carrying a bird's nest the bird's nest contains a jewel-encrusted egg,you are carrying a bird's nest the bird's nest contains a jewel-encrusted egg,go west,west of house there is a small mailbox here,1.5, new area score ---west of house you are standing in an open field west of a white house with a boarded front door there is a small mailbox here you are carrying a bird's nest the bird's nest contains a jewel-encrusted egg - moved around - ,-63.5,155,1435
1436,west of house you are standing in an open field west of a white house with a boarded front door there is a small mailbox here you are carrying a bird's nest the bird's nest contains a jewel-encrusted egg,you are carrying a bird's nest the bird's nest contains a jewel-encrusted egg,go south,south of house,1.5, new area score ---south of house you are facing the south side of a white house there is no door here and all the windows are boarded you are carrying a bird's nest the bird's nest contains a jewel-encrusted egg - moved around - ,-62.0,156,1436
1437,south of house you are facing the south side of a white house there is no door here and all the windows are boarded you are carrying a bird's nest the bird's nest contains a jewel-encrusted egg,you are carrying a bird's nest the bird's nest contains a jewel-encrusted egg,ask house,you can't talk to the white house,-1.0,,-63.0,157,1437
1438,south of house you are facing the south side of a white house there is no door here and all the windows are boarded you are carrying a bird's nest the bird's nest contains a jewel-encrusted egg,you are carrying a bird's nest the bird's nest contains a jewel-encrusted egg,unlock nest with bird,you can't see any bird here,-1.0,,-64.0,158,1438
1439,south of house you are facing the south side of a white house there is no door here and all the windows are boarded you are carrying a bird's nest the bird's nest contains a jewel-encrusted egg,you are carrying a bird's nest the bird's nest contains a jewel-encrusted egg,eat egg,i don't think that the jewel-encrusted egg would agree with you,-1.0,,-65.0,159,1439
1440,south of house you are facing the south side of a white house there is no door here and all the windows are boarded you are carrying a bird's nest the bird's nest contains a jewel-encrusted egg,you are carrying a bird's nest the bird's nest contains a jewel-encrusted egg,make house,you can't do that,-1.0,,-66.0,160,1440
1441,south of house you are facing the south side of a white house there is no door here and all the windows are boarded you are carrying a bird's nest the bird's nest contains a jewel-encrusted egg,you are carrying a bird's nest the bird's nest contains a jewel-encrusted egg,feel windows,fiddling with the boarded window has no effect,-1.0,,-67.0,161,1441
1442,south of house you are facing the south side of a white house there is no door here and all the windows are boarded you are carrying a bird's nest the bird's nest contains a jewel-encrusted egg,you are carrying a bird's nest the bird's nest contains a jewel-encrusted egg,fill nest with door,you can't see any door here,-1.0,,-68.0,162,1442
1443,south of house you are facing the south side of a white house there is no door here and all the windows are boarded you are carrying a bird's nest the bird's nest contains a jewel-encrusted egg,you are carrying a bird's nest the bird's nest contains a jewel-encrusted egg,go northeast,behind house,-0.5, - moved around - ,-68.5,163,1443
1444,behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is slightly ajar you are carrying a bird's nest the bird's nest contains a jewel-encrusted egg,you are carrying a bird's nest the bird's nest contains a jewel-encrusted egg,go east,clearing,1.5, new area score ---clearing you are in a small clearing in a well marked forest path that extends to the east and west you are carrying a bird's nest the bird's nest contains a jewel-encrusted egg - moved around - ,-67.0,164,1444
1445,clearing you are in a small clearing in a well marked forest path that extends to the east and west you are carrying a bird's nest the bird's nest contains a jewel-encrusted egg,you are carrying a bird's nest the bird's nest contains a jewel-encrusted egg,go west,behind house,-0.5, - moved around - ,-67.5,165,1445
1446,behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is slightly ajar you are carrying a bird's nest the bird's nest contains a jewel-encrusted egg,you are carrying a bird's nest the bird's nest contains a jewel-encrusted egg,go east,clearing,-0.5, - moved around - ,-68.0,166,1446
1447,clearing you are in a small clearing in a well marked forest path that extends to the east and west you are carrying a bird's nest the bird's nest contains a jewel-encrusted egg,you are carrying a bird's nest the bird's nest contains a jewel-encrusted egg,unlock nest with bird,you can't see any songbird here,-1.0,,-69.0,167,1447
1448,clearing you are in a small clearing in a well marked forest path that extends to the east and west you are carrying a bird's nest the bird's nest contains a jewel-encrusted egg,you are carrying a bird's nest the bird's nest contains a jewel-encrusted egg,flip nest with path,you don't have the way,-1.0,,-70.0,168,1448
1449,clearing you are in a small clearing in a well marked forest path that extends to the east and west you are carrying a bird's nest the bird's nest contains a jewel-encrusted egg,you are carrying a bird's nest the bird's nest contains a jewel-encrusted egg,carry nest to bird,that sentence isn't one i recognize,-1.0,,-71.0,169,1449
1450,clearing you are in a small clearing in a well marked forest path that extends to the east and west you are carrying a bird's nest the bird's nest contains a jewel-encrusted egg,you are carrying a bird's nest the bird's nest contains a jewel-encrusted egg,move bird,you can't see any songbird here,-1.0,,-72.0,170,1450
1451,clearing you are in a small clearing in a well marked forest path that extends to the east and west you are carrying a bird's nest the bird's nest contains a jewel-encrusted egg,you are carrying a bird's nest the bird's nest contains a jewel-encrusted egg,get egg,taken,9.5, game score: 5  inventory score (you are carrying a bird's nest the bird's nest contains a jewel-encrusted egg --- you are carrying a jewel-encrusted egg a bird's nest) new area score ---clearing you are in a small clearing in a well marked forest path that extends to the east and west you are carrying a jewel-encrusted egg a bird's nest - moved around - ,-62.5,171,1451
1452,clearing you are in a small clearing in a well marked forest path that extends to the east and west you are carrying a jewel-encrusted egg a bird's nest,you are carrying a jewel-encrusted egg a bird's nest,go west,behind house,1.5, new area score ---behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is slightly ajar you are carrying a jewel-encrusted egg a bird's nest - moved around - ,-61.0,172,1452
1453,behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is slightly ajar you are carrying a jewel-encrusted egg a bird's nest,you are carrying a jewel-encrusted egg a bird's nest,pick nest with path,you can't pick that,-1.0,,-62.0,173,1453
1454,behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is slightly ajar you are carrying a jewel-encrusted egg a bird's nest,you are carrying a jewel-encrusted egg a bird's nest,pick path,you can't pick that,-1.0,,-63.0,174,1454
1455,behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is slightly ajar you are carrying a jewel-encrusted egg a bird's nest,you are carrying a jewel-encrusted egg a bird's nest,go south,south of house,1.5, new area score ---south of house you are facing the south side of a white house there is no door here and all the windows are boarded you are carrying a jewel-encrusted egg a bird's nest - moved around - ,-61.5,175,1455
1456,south of house you are facing the south side of a white house there is no door here and all the windows are boarded you are carrying a jewel-encrusted egg a bird's nest,you are carrying a jewel-encrusted egg a bird's nest,wear bird,you can't see any bird here,-1.0,,-62.5,176,1456
1457,south of house you are facing the south side of a white house there is no door here and all the windows are boarded you are carrying a jewel-encrusted egg a bird's nest,you are carrying a jewel-encrusted egg a bird's nest,pour jewel on nest,you can't see any jewel here,-1.0,,-63.5,177,1457
1458,south of house you are facing the south side of a white house there is no door here and all the windows are boarded you are carrying a jewel-encrusted egg a bird's nest,you are carrying a jewel-encrusted egg a bird's nest,get door,you can't see any door here,-1.0,,-64.5,178,1458
1459,south of house you are facing the south side of a white house there is no door here and all the windows are boarded you are carrying a jewel-encrusted egg a bird's nest,you are carrying a jewel-encrusted egg a bird's nest,go north,the windows are all boarded,-1.0,,-65.5,179,1459
1460,south of house you are facing the south side of a white house there is no door here and all the windows are boarded you are carrying a jewel-encrusted egg a bird's nest,you are carrying a jewel-encrusted egg a bird's nest,go southeast,you can't go that way,-1.0,,-66.5,180,1460
1461,south of house you are facing the south side of a white house there is no door here and all the windows are boarded you are carrying a jewel-encrusted egg a bird's nest,you are carrying a jewel-encrusted egg a bird's nest,enter door,you can't see any door here,-1.0,,-67.5,181,1461
1462,south of house you are facing the south side of a white house there is no door here and all the windows are boarded you are carrying a jewel-encrusted egg a bird's nest,you are carrying a jewel-encrusted egg a bird's nest,make door,you can't see any door here,-1.0,,-68.5,182,1462
1463,south of house you are facing the south side of a white house there is no door here and all the windows are boarded you are carrying a jewel-encrusted egg a bird's nest,you are carrying a jewel-encrusted egg a bird's nest,feel door,you can't see any door here,-1.0,,-69.5,183,1463
1464,south of house you are facing the south side of a white house there is no door here and all the windows are boarded you are carrying a jewel-encrusted egg a bird's nest,you are carrying a jewel-encrusted egg a bird's nest,pick nest,you can't pick that,-1.0,,-70.5,184,1464
1465,south of house you are facing the south side of a white house there is no door here and all the windows are boarded you are carrying a jewel-encrusted egg a bird's nest,you are carrying a jewel-encrusted egg a bird's nest,go up,you can't go that way,-1.0,,-71.5,185,1465
1466,south of house you are facing the south side of a white house there is no door here and all the windows are boarded you are carrying a jewel-encrusted egg a bird's nest,you are carrying a jewel-encrusted egg a bird's nest,hide jewel on nest,you don't have that,-1.0,,-72.5,186,1466
1467,south of house you are facing the south side of a white house there is no door here and all the windows are boarded you are carrying a jewel-encrusted egg a bird's nest,you are carrying a jewel-encrusted egg a bird's nest,feel bird,you can't see any bird here,-1.0,,-73.5,187,1467
1468,south of house you are facing the south side of a white house there is no door here and all the windows are boarded you are carrying a jewel-encrusted egg a bird's nest,you are carrying a jewel-encrusted egg a bird's nest,pour door in jewel,those things aren't here,-1.0,,-74.5,188,1468
1469,south of house you are facing the south side of a white house there is no door here and all the windows are boarded you are carrying a jewel-encrusted egg a bird's nest,you are carrying a jewel-encrusted egg a bird's nest,eat bird,you can't see any bird here,-1.0,,-75.5,189,1469
1470,south of house you are facing the south side of a white house there is no door here and all the windows are boarded you are carrying a jewel-encrusted egg a bird's nest,you are carrying a jewel-encrusted egg a bird's nest,move jewel in door,you don't have that,-1.0,,-76.5,190,1470
1471,south of house you are facing the south side of a white house there is no door here and all the windows are boarded you are carrying a jewel-encrusted egg a bird's nest,you are carrying a jewel-encrusted egg a bird's nest,pick nest with door,you can't see any door here,-1.0,,-77.5,191,1471
1472,south of house you are facing the south side of a white house there is no door here and all the windows are boarded you are carrying a jewel-encrusted egg a bird's nest,you are carrying a jewel-encrusted egg a bird's nest,open door,you can't see any door here,-1.0,,-78.5,192,1472
1473,south of house you are facing the south side of a white house there is no door here and all the windows are boarded you are carrying a jewel-encrusted egg a bird's nest,you are carrying a jewel-encrusted egg a bird's nest,pick bird,you can't see any bird here,-1.0,,-79.5,193,1473
1474,south of house you are facing the south side of a white house there is no door here and all the windows are boarded you are carrying a jewel-encrusted egg a bird's nest,you are carrying a jewel-encrusted egg a bird's nest,carry bird to door,that sentence isn't one i recognize,-1.0,,-80.5,194,1474
1475,south of house you are facing the south side of a white house there is no door here and all the windows are boarded you are carrying a jewel-encrusted egg a bird's nest,you are carrying a jewel-encrusted egg a bird's nest,go south,forest,1.5, new area score ---forest this is a dimly lit forest with large trees all around you are carrying a jewel-encrusted egg a bird's nest - moved around - ,-79.0,195,1475
1476,forest this is a dimly lit forest with large trees all around you are carrying a jewel-encrusted egg a bird's nest,you are carrying a jewel-encrusted egg a bird's nest,pour jewel in trees,you can't see any jewel here,-1.0,,-80.0,196,1476
1477,forest this is a dimly lit forest with large trees all around you are carrying a jewel-encrusted egg a bird's nest,you are carrying a jewel-encrusted egg a bird's nest,leave egg,dropped,4.5, inventory score (you are carrying a jewel-encrusted egg a bird's nest --- you are carrying a bird's nest) new area score ---forest this is a dimly lit forest with large trees all around there is a jewel-encrusted egg here you are carrying a bird's nest - moved around - ,-75.5,197,1477
1478,forest this is a dimly lit forest with large trees all around there is a jewel-encrusted egg here you are carrying a bird's nest,you are carrying a bird's nest,leave forest,you're not carrying the forest,-1.0,,-76.5,198,1478
1479,forest this is a dimly lit forest with large trees all around there is a jewel-encrusted egg here you are carrying a bird's nest,you are carrying a bird's nest,go west,forest,1.5, new area score ---forest this is a forest with trees in all directions to the east there appears to be sunlight you are carrying a bird's nest - moved around - ,-75.0,199,1479
1480,forest this is a forest with trees in all directions to the east there appears to be sunlight you are carrying a bird's nest,you are carrying a bird's nest,go east,forest path,1.5, new area score ---forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path you are carrying a bird's nest - moved around - ,-73.5,200,1480
1481,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path you are carrying a bird's nest,you are carrying a bird's nest,go up,up a tree,1.5, new area score ---up a tree you are about 10 feet above the ground nestled among some large branches the nearest branch above you is above your reach you are carrying a bird's nest - moved around - ,-72.0,201,1481
1482,up a tree you are about 10 feet above the ground nestled among some large branches the nearest branch above you is above your reach you are carrying a bird's nest,you are carrying a bird's nest ,go down,forest path,-0.5, - moved around - ,-72.5,202,1482
1483,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path you are carrying a bird's nest,you are carrying a bird's nest,inflate branches with path,how can you inflate that ,-1.0,,-73.5,203,1483
1484,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path you are carrying a bird's nest,you are carrying a bird's nest ,kick branches,kicking the tree doesn't seem to work,-1.0,,-74.5,204,1484
1485,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path you are carrying a bird's nest,you are carrying a bird's nest,go south,north of house,1.5, new area score ---north of house you are facing the north side of a white house there is no door here and all the windows are boarded up to the north a narrow path winds through the trees you are carrying a bird's nest - moved around - ,-73.0,205,1485
1486,north of house you are facing the north side of a white house there is no door here and all the windows are boarded up to the north a narrow path winds through the trees you are carrying a bird's nest,you are carrying a bird's nest,leave nest,dropped,4.5, inventory score (you are carrying a bird's nest --- you are empty-handed) new area score ---north of house you are facing the north side of a white house there is no door here and all the windows are boarded up to the north a narrow path winds through the trees there is a bird's nest here you are empty-handed - moved around - ,-68.5,206,1486
1487,north of house you are facing the north side of a white house there is no door here and all the windows are boarded up to the north a narrow path winds through the trees there is a bird's nest here you are empty-handed,you are empty-handed,get nest,taken,2.5, inventory score (you are empty-handed --- you are carrying a bird's nest) - moved around - ,-66.0,207,1487
1488,north of house you are facing the north side of a white house there is no door here and all the windows are boarded up to the north a narrow path winds through the trees you are carrying a bird's nest,you are carrying a bird's nest,pour bird in door,those things aren't here,-1.0,,-67.0,208,1488
1489,north of house you are facing the north side of a white house there is no door here and all the windows are boarded up to the north a narrow path winds through the trees you are carrying a bird's nest,you are carrying a bird's nest,go southeast,behind house,1.5, new area score ---behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is slightly ajar you are carrying a bird's nest - moved around - ,-65.5,209,1489
1490,behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is slightly ajar you are carrying a bird's nest,you are carrying a bird's nest,move path,you can't move the way,-1.0,,-66.5,210,1490
1491,behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is slightly ajar you are carrying a bird's nest,you are carrying a bird's nest,open window,with great effort you open the window far enough to allow entry,1.5, new area score ---behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is open you are carrying a bird's nest - moved around - ,-65.0,211,1491
1492,behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is open you are carrying a bird's nest,you are carrying a bird's nest,go north,north of house,-0.5, - moved around - ,-65.5,212,1492
1493,north of house you are facing the north side of a white house there is no door here and all the windows are boarded up to the north a narrow path winds through the trees you are carrying a bird's nest,you are carrying a bird's nest,flip nest for trees,you can't see any trees here,-1.0,,-66.5,213,1493
1494,north of house you are facing the north side of a white house there is no door here and all the windows are boarded up to the north a narrow path winds through the trees you are carrying a bird's nest,you are carrying a bird's nest,go east,behind house,-0.5, - moved around - ,-67.0,214,1494
1495,behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is open you are carrying a bird's nest,you are carrying a bird's nest,go southwest,south of house,1.5, new area score ---south of house you are facing the south side of a white house there is no door here and all the windows are boarded you are carrying a bird's nest - moved around - ,-65.5,215,1495
1496,south of house you are facing the south side of a white house there is no door here and all the windows are boarded you are carrying a bird's nest,you are carrying a bird's nest,go east,behind house,-0.5, - moved around - ,-66.0,216,1496
1497,behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is open you are carrying a bird's nest,you are carrying a bird's nest,go northwest,north of house,-0.5, - moved around - ,-66.5,217,1497
1498,north of house you are facing the north side of a white house there is no door here and all the windows are boarded up to the north a narrow path winds through the trees you are carrying a bird's nest,you are carrying a bird's nest,leave nest,dropped,0.0, - moved around - ,-66.5,218,1498
1499,north of house you are facing the north side of a white house there is no door here and all the windows are boarded up to the north a narrow path winds through the trees there is a bird's nest here you are empty-handed,you are empty-handed,fill path with bird,you can't see any bird here,-1.0,,-67.5,219,1499
1500,north of house you are facing the north side of a white house there is no door here and all the windows are boarded up to the north a narrow path winds through the trees there is a bird's nest here you are empty-handed,you are empty-handed,go west,west of house there is a small mailbox here,-0.5, - moved around - ,-68.0,220,1500
1501,west of house you are standing in an open field west of a white house with a boarded front door there is a small mailbox here you are empty-handed,you are empty-handed,pour mailbox,you're not carrying the small mailbox,-1.0,,-69.0,221,1501
1502,west of house you are standing in an open field west of a white house with a boarded front door there is a small mailbox here you are empty-handed,you are empty-handed,go west,forest,-0.5, - moved around - ,-69.5,222,1502
1503,forest this is a forest with trees in all directions to the east there appears to be sunlight you are empty-handed,you are empty-handed,go east,forest path ,-0.5, - moved around - ,-70.0,223,1503
1504,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path you are empty-handed,you are empty-handed,go east,forest ,-0.5, - moved around - ,-70.5,224,1504
