,0,1,2,3,4
1891,tell,creature,about,topic,
1892,ask,creature,to,topic,
1893,ask,creature,for,noun,
1894,put,noun,to,sleep,
1895,put,noun,to,sleep,
1896,tell,creature,about,topic,
1897,ask,creature,for,noun,
1898,ask,creature,about,topic,
1899,cover,noun,with,noun,
1900,ask,creature,about,topic,
1901,adjust,noun,to,topic,
1902,tell,creature,about,topic,
1903,ask,creature,for,noun,
1904,put,noun,over,noun,REVERSE
1905,cover,noun,with,noun,
1906,tell,creature,about,topic,
1907,ask,creature,about,topic,
1908,ask,creature,for,noun,
1909,tell,creature,about,topic,
1910,ask,creature,about,topic,
1911,ask,creature,for,noun,
1912,put,noun,under,noun,
1913,consult,noun,on,topic,
1914,read,topic,in,noun,
1915,tell,creature,about,topic,
1916,ask,creature,about,topic,
1917,ask,creature,for,noun,
1918,find,topic,in,ATTRIBUTE31,
1919,pour,noun,into,noun,
1920,pour,noun,in,noun,
1921,put,noun,under,noun,
1922,tell,creature,about,topic,
1923,ask,creature,about,topic,
1924,consult,noun,about,topic,
1925,consult,noun,on,topic,
1926,read,topic,in,noun,
1927,pour,noun,into,noun,
1928,consult,noun,on,topic,
1929,tell,creature,about,topic,
1930,ask,creature,about,topic,
1931,ask,creature,for,noun,
1932,attach,noun,to,noun,
1933,rotate,noun,to,topic,
1934,tell,creature,about,topic,
1935,ask,creature,about,topic,
1936,consult,noun,about,topic,
1937,consult,noun,on,topic,
1938,ask,creature,for,noun,
1939,consult,noun,on,topic,
1940,read,reflectio,of,noun,
1941,read,topic,in,noun,
1942,tell,creature,about,scope,
1943,tell,creature,about,parse,
1944,tell,creature,about,topic,
1945,feel,finger,to,noun,
1946,hold,noun,to,noun,
1947,feel,finger,to,noun,
1948,fill,noun,with,noun,
1949,adjust,noun,to,topic,
1950,rotate,noun,to,topic,
1951,tell,creature,about,topic,
1952,consult,noun,about,topic,
1953,consult,noun,on,topic,
1954,read,topic,in,noun,
1955,tell,creature,about,scope,
1956,tell,creature,about,parse,
1957,tell,creature,about,scope,
1958,check,reflectio,of,noun,
1959,check,reflectio,of,noun,
1960,read,reflectio,of,noun,
1961,hold,noun,to,noun,
1962,put,noun,through,noun,
1963,tell,creature,about,topic,
1964,ask,creature,for,noun,
1965,ask,creature,about,topic,
1966,pour,noun,into,noun,
1967,pour,noun,in,noun,
1968,blow,noun,at,noun,
1969,blow,noun,through,noun,
1970,ask,creature,about,topic,
1971,tell,creature,about,topic,
1972,unlock,noun,with,noun,
1973,ask,creature,for,noun,
1974,pour,noun,into,noun,
1975,pour,noun,on,noun,
1976,ask,creature,about,scope,
1977,ask,creature,about,topic,
1978,ask,creature,for,noun,
1979,consult,noun,about,scope,
1980,consult,noun,on,topic,
1981,read,topic,in,noun,
1982,tell,creature,about,scope,
1983,tell,creature,about,topic,
1984,ask,creature,about,scope,
1985,ask,creature,about,topic,
1986,consult,noun,about,topic,
1987,consult,noun,on,topic,
1988,read,topic,in,noun,
1989,tell,creature,about,scope,
1990,tell,creature,about,topic,
1991,ask,creature,to,topic,
1992,ask,creature,for,noun,
1993,consult,noun,on,topic,
1994,read,topic,in,noun,
1995,tell,creature,about,topic,
1996,ask,creature,about,topic,
1997,ask,creature,for,noun,
1998,attach,noun,to,noun,
1999,tell,creature,about,topic,
2000,ask,creature,about,topic,
2001,consult,noun,about,topic,
2002,consult,noun,on,topic,
2003,read,topic,in,noun,
2004,ask,creature,for,noun,
2005,tell,CREATURE,about,TEXT,
2006,ask,CREATURE,about,TEXT,
2007,greet,hands,with,CREATURE,
2008,tell,CREATURE,about,TEXT,
2009,ask,CREATURE,about,TEXT,
2010,greet,hands,with,CREATURE,
2011,greet,hand,of,CREATURE,
2012,tell,CREATURE,about,TEXT,
2013,ask,CREATURE,about,TEXT,
2014,tell,CREATURE,about,TEXT,
2015,ask,CREATURE,about,TEXT,
2016,tell,CREATURE,about,TEXT,
2017,ask,CREATURE,about,TEXT,
2018,tell,CREATURE,about,TEXT,
2019,ask,CREATURE,about,TEXT,
2020,tell,CREATURE,about,TEXT,
2021,ask,CREATURE,about,TEXT,
2022,greet,hands,with,CREATURE,
2023,tell,CREATURE,about,TEXT,
2024,ask,CREATURE,about,TEXT,
2025,greet,hands,with,CREATURE,
2026,greet,hand,of,CREATURE,
2027,tell,CREATURE,about,TEXT,
2028,ask,CREATURE,about,TEXT,
2029,tell,CREATURE,about,TEXT,
2030,ask,CREATURE,about,TEXT,
2031,ask,CREATURE,about,TEXT,
2032,tell,CREATURE,about,TEXT,
2033,tell,CREATURE,about,TEXT,
2034,ask,CREATURE,about,TEXT,
2035,tell,creature,about,topic,
2036,ask,creature,for,noun,
2037,ask,creature,about,noun,
2038,ask,creature,about,topic,
2039,ask,creature,about,topic,
2040,adjust,noun,to,topic,
2041,tell,creature,about,topic,
2042,ask,creature,for,noun,
2043,ask,creature,about,noun,
2044,tell,creature,about,topic,
2045,ask,creature,for,noun,
2046,ask,creature,about,topic,
2047,ask,creature,about,topic,
2048,adjust,noun,to,topic,
2049,tell,creature,about,topic,
2050,ask,creature,for,noun,
2051,consult,noun,on,topic,
2052,read,topic,in,noun,
2053,tell,creature,about,topic,
2054,ask,creature,about,topic,
2055,ask,creature,for,noun,
2056,attach,noun,to,noun,
2057,ask,creature,about,topic,
2058,consult,noun,about,topic,
2059,consult,noun,on,topic,
2060,read,topic,in,noun,
2061,ask,creature,for,noun,
2062,consult,noun,on,topic,
2063,read,topic,in,noun,
2064,tell,creature,about,topic,
2065,ask,creature,about,topic,
2066,ask,creature,for,noun,
2067,attach,noun,to,noun,
2068,tell,creature,about,topic,
2069,ask,creature,about,topic,
2070,consult,noun,about,topic,
2071,consult,noun,on,topic,
2072,read,topic,in,noun,
2073,ask,creature,for,noun,
2074,consult,noun,on,topic,
2075,read,topic,in,noun,
2076,tell,creature,about,topic,
2077,ask,creature,about,topic,
2078,ask,creature,for,noun,
2079,ask,creature,about,topic,
2080,tell,creature,about,topic,
2081,ask,creature,for,noun,
2082,attach,noun,to,noun,
2083,consult,noun,about,topic,
2084,consult,noun,on,topic,
2085,read,topic,in,noun,
2086,consult,noun,on,topic,
2087,read,topic,in,ATTRIBUTE10,
2088,read,topic,in,noun,
2089,tell,creature,about,topic,
2090,ask,creature,about,topic,
2091,ask,creature,for,noun,
2092,ask,creature,about,topic,
2093,ask,creature,for,noun,
2094,consult,noun,about,topic,
2095,consult,noun,on,topic,
2096,read,topic,in,ATTRIBUTE10,
2097,read,topic,in,noun,
2098,put,multiexcept,under,noun,
2099,consult,noun,on,topic,
2100,read,topic,in,noun,
2101,tell,creature,about,topic,
2102,ask,creature,about,topic,
2103,ask,creature,for,noun,
2104,hide,multiexcept,in,noun,
2105,hide,multiexcept,inside,noun,
2106,hide,multiexcept,under,noun,
2107,play,noun,with,noun,
2108,hide,multiexcept,in,noun,
2109,attach,noun,to,noun,
2110,tell,creature,about,topic,
2111,ask,creature,about,topic,
2112,consult,noun,about,topic,
2113,consult,noun,on,topic,
2114,read,topic,in,noun,
2115,ask,creature,for,noun,
2116,hold,noun,to,noun,
2117,put,multiexcept,under,noun,
2118,consult,noun,on,topic,
2119,read,topic,in,noun,
2120,tell,creature,about,topic,
2121,ask,creature,about,topic,
2122,ask,creature,for,noun,
2123,attach,noun,to,noun,
2124,ask,creature,about,topic,
2125,consult,noun,about,topic,
2126,consult,noun,on,topic,
2127,read,topic,in,noun,
2128,ask,creature,for,noun,
2129,tell,creature,about,topic,
2130,ask,creature,for,noun,
2131,ask,creature,about,scope,
2132,ask,creature,about,topic,
2133,ask,creature,about,topic,
2134,adjust,noun,to,topic,
2135,tell,creature,about,topic,
2136,ask,creature,for,noun,
2137,ask,creature,about,scope,
2138,tell,CREATURE,about,TEXT,
2139,ask,CREATURE,about,TEXT,
2140,tell,CREATURE,about,TEXT,
2141,ask,CREATURE,about,TEXT,
2142,tell,CREATURE,about,TEXT,
2143,ask,CREATURE,about,TEXT,
2144,ask,creature,about,topic,
2145,ask,creature,for,noun,
2146,buy,noun,for,creature,
2147,consult,noun,on,topic,
2148,read,topic,in,noun,
2149,adjust,multiheld,on,noun,
2150,tell,creature,about,topic,
2151,pick,ATTRIBUTE10,with,noun,
2152,ask,creature,about,topic,
2153,consult,creature,about,topic,
2154,consult,noun,on,topic,
2155,read,topic,in,noun,
2156,adjust,multiheld,on,noun,
2157,tell,creature,about,topic,
2158,pick,ATTRIBUTE10,with,noun,
2159,ask,creature,to,topic,
2160,ask,creature,for,noun,
2161,consult,noun,on,topic,
2162,read,topic,in,noun,
2163,tell,creature,about,topic,
2164,ask,creature,about,topic,
2165,ask,creature,for,noun,
2166,attach,noun,to,noun,
2167,tell,creature,about,topic,
2168,ask,creature,about,topic,
2169,consult,noun,about,topic,
2170,consult,noun,on,topic,
2171,read,topic,in,noun,
2172,ask,creature,for,noun,
2173,tell,CREATURE,about,TEXT,
2174,ask,CREATURE,about,TEXT,
2175,tell,CREATURE,about,TEXT,
2176,ask,CREATURE,about,TEXT,
2177,tell,CREATURE,about,TEXT,
2178,ask,CREATURE,about,TEXT,
2179,tell,creature,about,topic,
2180,ask,creature,for,noun,
2181,ask,creature,about,topic,
2182,ask,creature,about,topic,
2183,adjust,noun,to,topic,
2184,tell,creature,about,topic,
2185,ask,creature,for,noun,
2186,pick,ATTRIBUTE11,with,noun,
2187,remove,noun,from,noun,
2188,consult,noun,on,topic,
2189,drag,noun,through,noun,
2190,tell,creature,about,topic,
2191,ask,creature,about,topic,
2192,ask,creature,for,noun,
2193,ask,creature,for,topic,
2194,use,noun,in,noun,
2195,carry,noun,from,ATTRIBUTE4,
2196,use,noun,in,noun,
2197,pick,ATTRIBUTE11,with,noun,
2198,attach,noun,to,noun,
2199,attach,noun,to,noun,
2200,tell,creature,about,topic,
2201,ask,creature,about,topic,
2202,ask,creature,for,topic,
2203,consult,noun,about,topic,
2204,consult,noun,on,topic,
2205,ask,creature,for,noun,
2206,rotate,ATTRIBUTE2,in,ATTRIBUTE10,REVERSE
2207,tell,creature,to,topic,
2208,ask,creature,to,topic,
2209,tell,CREATURE,about,TEXT,
2210,ask,CREATURE,about,TEXT,
2211,ask,CREATURE,about,TEXT,
2212,tell,CREATURE,about,TEXT,
2213,tell,CREATURE,about,TEXT,
2214,ask,CREATURE,about,TEXT,
2215,ask,creature,about,scope,
2216,ask,creature,about,who,
2217,ask,creature,for,scope,
2218,burn,noun,with,scope,
2219,burn,noun,on,fire,
2220,consult,noun,on,topic,
2221,remove,noun,with,scope,
2222,adjust,noun,on,fire,
2223,tell,creature,about,scope,
2224,tell,creature,about,who,
2225,beat,noun,with,scope,
2226,take,noun,with,scope,
2227,take,noun,in,scope,
2228,rip,noun,with,scope,
2229,catch,multiinside,from,noun,
2230,draw,noun,with,noun,
2231,burn,noun,on,fire,
2232,burn,noun,on,fire,
2233,burn,noun,on,fire,
2234,adjust,noun,on,fire,
2235,adjust,noun,on,fire,
2236,adjust,noun,on,fire,
2237,consult,noun,on,topic,
2238,catch,multiinside,from,noun,
2239,take,noun,with,scope,
2240,take,noun,in,scope,
2241,catch,noun,with,scope,
2242,ask,creature,to,topic,
2243,ask,creature,for,scope,
2244,ask,creature,about,scope,
2245,ask,creature,about,who,
2246,tell,creature,about,scope,
2247,tell,creature,about,who,
2248,kill,creature,with,scope,
2249,rip,noun,with,scope,
2250,draw,noun,with,noun,
2251,ask,creature,for,scope,
2252,ask,creature,about,noun,
2253,ask,creature,about,scope,
2254,ask,creature,about,topic,
2255,ask,creature,for,noun,
2256,consult,noun,on,topic,
2257,read,topic,in,noun,
2258,adjust,noun,on,fire,
2259,make,noun,catch,on,fire
2260,make,chain,of,daisies,
2261,make,chain,from,noun,
2262,make,chain,of,daisies,
2263,call,noun,about,noun,
2264,threaten,noun,with,noun,
2265,draw,topic,on,noun,
2266,ask,creature,about,noun,
2267,ask,creature,about,scope,
2268,ask,creature,about,topic,
2269,call,noun,about,noun,
2270,call,noun,about,scope,
2271,adjust,noun,on,fire,
2272,make,noun,catch,on,fire
2273,consult,noun,on,topic,
2274,read,topic,in,noun,
2275,force,lock,of,noun,
2276,ask,creature,to,topic,
2277,ask,creature,for,scope,
2278,ask,creature,for,noun,
2279,make,chain,from,noun,
2280,make,chain,of,daisies,
2281,make,chain,of,daisies,
2282,cover,noun,with,noun,REVERSE
2283,make,compariso,between,noun,parse
2284,attach,chain,of,daisies,
2285,attach,chain,of,daisies,
2286,make,chain,of,daisies,
2287,pick,clump,of,daisies,
2288,consult,noun,on,topic,
2289,read,topic,in,noun,
2290,tell,creature,about,topic,
2291,ask,creature,about,topic,
2292,ask,creature,for,noun,
2293,pour,noun,into,noun,
2294,pour,noun,in,noun,
2295,pour,noun,onto,noun,
2296,attach,noun,to,noun,
2297,tell,creature,about,topic,
2298,ask,creature,about,topic,
2299,consult,noun,about,topic,
2300,consult,noun,on,topic,
2301,read,topic,in,noun,
2302,ask,creature,for,noun,
2303,pour,noun,into,noun,
2304,pour,noun,in,noun,
2305,pour,noun,onto,noun,
2306,tell,CREATURE,about,SCOPE,
2307,tell,CREATURE,about,TEXT,
2308,ask,CREATURE,about,SCOPE,
2309,ask,CREATURE,for,SCOPE,
2310,tell,CREATURE,about,SCOPE,
2311,ask,CREATURE,about,SCOPE,
2312,ask,CREATURE,for,SCOPE,
2313,tell,CREATURE,about,TEXT,
2314,play,o,at,NUMBER,
2315,tell,CREATURE,about,TEXT,
2316,tell,CREATURE,about,SCOPE,
2317,ask,CREATURE,about,SCOPE,
2318,ask,CREATURE,for,SCOPE,
2319,tell,creature,about,topic,
2320,ask,creature,for,noun,
2321,ask,creature,about,topic,
2322,ask,creature,about,topic,
2323,adjust,noun,to,topic,
2324,tell,creature,about,topic,
2325,ask,creature,for,noun,
2326,consult,noun,on,topic,
2327,read,topic,in,noun,
2328,tell,creature,about,topic,
2329,ask,creature,about,topic,
2330,ask,creature,for,noun,
2331,attach,noun,to,noun,
2332,tell,creature,about,topic,
2333,ask,creature,about,topic,
2334,consult,noun,about,topic,
2335,consult,noun,on,topic,
2336,read,topic,in,noun,
2337,ask,creature,for,noun,
2338,consult,noun,on,topic,
2339,read,topic,in,noun,
2340,tell,creature,about,topic,
2341,ask,creature,about,topic,
2342,ask,creature,for,noun,
2343,attach,noun,to,noun,
2344,tell,creature,about,topic,
2345,ask,creature,about,topic,
2346,consult,noun,about,topic,
2347,consult,noun,on,topic,
2348,read,topic,in,noun,
2349,ask,creature,for,noun,
2350,consult,noun,on,topic,
2351,read,topic,in,noun,
2352,tell,creature,about,topic,
2353,ask,creature,about,topic,
2354,ask,creature,for,noun,
2355,find,topic,in,ATTRIBUTE31,
2356,attach,noun,to,noun,
2357,tell,creature,about,topic,
2358,ask,creature,about,topic,
2359,consult,noun,about,topic,
2360,consult,noun,on,topic,
2361,read,topic,in,noun,
2362,ask,creature,for,noun,
2363,consult,noun,on,topic,
2364,read,topic,in,noun,
2365,attach,noun,to,noun,
2366,consult,noun,about,topic,
2367,consult,noun,on,topic,
2368,read,topic,in,noun,
2369,consult,noun,on,topic,
2370,read,topic,in,noun,
2371,rotate,noun,to,number,
2372,tell,creature,about,topic,
2373,ask,creature,about,topic,
2374,ask,creature,for,noun,
2375,attach,noun,to,noun,
2376,rotate,noun,to,number,
2377,switch,noun,to,number,
2378,tell,creature,about,topic,
2379,ask,creature,about,topic,
2380,consult,noun,about,topic,
2381,consult,noun,on,topic,
2382,read,topic,in,noun,
2383,ask,creature,for,noun,
2384,consult,noun,on,topic,
2385,read,topic,in,noun,
2386,tell,creature,about,topic,
2387,ask,creature,about,topic,
2388,ask,creature,for,noun,
2389,attach,noun,to,noun,
2390,tell,creature,about,topic,
2391,ask,creature,about,topic,
2392,consult,noun,about,topic,
2393,consult,noun,on,topic,
2394,read,topic,in,noun,
2395,ask,creature,for,noun,
2396,consult,noun,on,topic,
2397,adjust,noun,to,number,
2398,rotate,noun,to,number,
2399,tell,creature,about,topic,
2400,ask,creature,about,topic,
2401,ask,creature,for,noun,
2402,read,topic,in,noun,
2403,attach,noun,to,noun,
2404,adjust,noun,to,number,
2405,rotate,noun,to,number,
2406,tell,creature,about,topic,
2407,ask,creature,about,topic,
2408,consult,noun,about,topic,
2409,consult,noun,on,topic,
2410,read,topic,in,noun,
2411,ask,creature,for,noun,
2412,tell,CREATURE,about,TEXT,
2413,ask,CREATURE,about,TEXT,
2414,tell,CREATURE,about,TEXT,
2415,ask,CREATURE,about,TEXT,
2416,tell,CREATURE,about,TEXT,
2417,ask,CREATURE,about,TEXT,
2418,consult,noun,on,topic,
2419,read,topic,in,noun,
2420,tell,creature,about,topic,
2421,ask,creature,about,topic,
2422,ask,creature,for,noun,
2423,attach,noun,to,noun,
2424,shoot,noun,with,noun,
2425,ask,creature,about,topic,
2426,consult,noun,about,topic,
2427,consult,noun,on,topic,
2428,read,topic,in,noun,
2429,ask,creature,for,noun,
2430,ask,CREATURE,about,box,
2431,ask,CREATURE,about,box,
2432,ask,CREATURE,about,box,
2433,tell,CREATURE,about,TEXT,
2434,ask,CREATURE,about,TEXT,
2435,ask,CREATURE,for,TEXT,
2436,tell,CREATURE,about,TEXT,
2437,ask,CREATURE,about,TEXT,
2438,ask,CREATURE,for,TEXT,
2439,tell,CREATURE,about,TEXT,
2440,ask,CREATURE,about,TEXT,
2441,ask,CREATURE,for,TEXT,
2442,consult,noun,on,topic,
2443,read,topic,in,noun,
2444,tell,creature,about,topic,
2445,ask,creature,about,topic,
2446,ask,creature,for,noun,
2447,find,topic,in,noun,
2448,pull,noun,from,noun,
2449,pull,noun,from,noun,
2450,tell,creature,about,topic,
2451,ask,creature,about,topic,
2452,consult,noun,about,topic,
2453,consult,noun,on,topic,
2454,read,topic,in,noun,
2455,find,topic,in,noun,
2456,ask,creature,for,noun,
2457,tell,creature,about,topic,
2458,ask,creature,for,noun,
2459,ask,creature,about,topic,
2460,ask,creature,about,topic,
2461,tell,creature,about,topic,
2462,ask,creature,for,noun,
2463,tell,creature,about,topic,
2464,ask,creature,for,noun,
2465,ask,creature,about,topic,
2466,ask,creature,about,topic,
2467,ask,creature,for,noun,
2468,tell,creature,about,topic,
2469,adjust,noun,to,topic,
2470,dig,hole,with,shovel,
2471,tell,creature,about,topic,
2472,ask,creature,for,noun,
2473,ask,creature,about,topic,
2474,ask,creature,about,topic,
2475,adjust,noun,to,topic,
2476,tell,creature,about,topic,
2477,ask,creature,for,noun,
2478,ask,creature,about,topic,
2479,ask,creature,for,noun,
2480,consult,noun,on,topic,
2481,read,topic,in,noun,
2482,adjust,multiheld,on,noun,
2483,acquire,noun,with,noun,
2484,tell,creature,about,topic,
2485,hang,noun,in,noun,
2486,ask,creature,about,topic,
2487,consult,noun,on,topic,
2488,read,topic,in,noun,
2489,hang,noun,in,noun,
2490,adjust,multiheld,on,noun,
2491,tell,creature,about,topic,
2492,ask,creature,to,topic,
2493,ask,creature,for,noun,
2494,acquire,noun,with,noun,
2495,consult,noun,on,topic,
2496,read,topic,in,noun,
2497,tell,creature,about,topic,
2498,ask,creature,about,topic,
2499,ask,creature,for,noun,
2500,attach,noun,to,noun,
2501,tell,creature,about,topic,
2502,ask,creature,about,topic,
2503,consult,noun,about,topic,
2504,consult,noun,on,topic,
2505,read,topic,in,noun,
2506,ask,creature,for,noun,
2507,consult,noun,on,topic,
2508,read,topic,in,noun,
2509,tell,creature,about,topic,
2510,ask,creature,about,topic,
2511,ask,creature,for,noun,
2512,attach,noun,to,noun,
2513,tell,creature,about,topic,
2514,ask,creature,about,topic,
2515,consult,noun,about,topic,
2516,consult,noun,on,topic,
2517,read,topic,in,noun,
2518,ask,creature,for,noun,
2519,tell,CREATURE,about,TEXT,
2520,ask,CREATURE,about,TEXT,
2521,ask,CREATURE,about,TEXT,
2522,tell,CREATURE,about,TEXT,
2523,tell,CREATURE,about,TEXT,
2524,ask,CREATURE,about,TEXT,
2525,consult,noun,on,topic,
2526,read,topic,in,noun,
2527,tell,creature,about,topic,
2528,ask,creature,about,topic,
2529,ask,creature,for,noun,
2530,attach,noun,to,noun,
2531,tell,creature,about,topic,
2532,ask,creature,about,topic,
2533,consult,noun,about,topic,
2534,consult,noun,on,topic,
2535,read,topic,in,noun,
2536,ask,creature,for,noun,
2537,tell,creature,about,topic,
2538,ask,creature,for,noun,
2539,ask,creature,about,topic,
2540,ask,creature,about,topic,
2541,adjust,noun,to,topic,
2542,tell,creature,about,topic,
2543,ask,creature,for,noun,
2544,consult,noun,on,topic,
2545,read,topic,in,noun,
2546,tell,creature,about,topic,
2547,ask,creature,about,topic,
2548,ask,creature,for,noun,
2549,attach,noun,to,noun,
2550,tell,creature,about,topic,
2551,ask,creature,about,topic,
2552,consult,noun,about,topic,
2553,consult,noun,on,topic,
2554,read,topic,in,noun,
2555,ask,creature,for,noun,
2556,send,telegram,to,topic,
2557,tell,creature,about,topic,
2558,ask,creature,for,noun,
2559,ask,creature,about,topic,
2560,ask,creature,about,topic,
2561,adjust,noun,to,topic,
2562,tell,creature,about,topic,
2563,ask,creature,for,noun,
2564,tell,creature,about,topic,
2565,ask,creature,about,topic,
2566,ask,creature,for,noun,
2567,aim,noun,with,noun,
2568,tell,creature,about,topic,
2569,ask,creature,about,topic,
2570,ask,creature,for,noun,
2571,consult,noun,on,topic,
2572,read,topic,in,noun,
2573,tell,creature,about,topic,
2574,ask,creature,about,topic,
2575,ask,creature,for,noun,
2576,take,picture,of,noun,
2577,attach,noun,to,noun,
2578,tie,noun,to,noun,
2579,ask,creature,about,topic,
2580,consult,noun,about,topic,
2581,consult,noun,on,topic,
2582,read,topic,in,noun,
2583,ask,creature,for,noun,
2584,take,picture,of,noun,
2585,ask,CREATURE,about,TEXT,
2586,tell,CREATURE,about,TEXT,
2587,ask,CREATURE,about,TEXT,
2588,tell,CREATURE,about,TEXT,
2589,ask,CREATURE,about,TEXT,
2590,tell,creature,about,topic,
2591,ask,creature,for,noun,
2592,ask,creature,about,topic,
2593,ask,creature,about,topic,
2594,ask,creature,for,noun,
2595,tell,creature,about,topic,
2596,adjust,noun,to,topic,
2597,ask,CREATURE,about,TEXT,
2598,tell,CREATURE,about,TEXT,
2599,ask,CREATURE,about,TEXT,
2600,carry,multi,at,parse,
2601,carry,multi,from,parse,
2602,carry,multi,on,parse,
2603,plug,multiheld,on,parse,
2604,plug,multiheld,at,parse,
2605,consult,noun,on,topic,
2606,read,topic,in,noun,
2607,flip,ATTRIBUTE31,to,number,
2608,tell,creature,about,topic,
2609,ask,creature,about,topic,
2610,ask,creature,for,noun,
2611,play,multiheld,on,parse,
2612,play,multiheld,at,parse,
2613,attach,noun,to,noun,
2614,tell,creature,about,topic,
2615,ask,creature,about,topic,
2616,consult,noun,about,topic,
2617,consult,noun,on,topic,
2618,read,topic,in,noun,
2619,ask,creature,for,noun,
2620,flip,ATTRIBUTE31,to,number,
2621,play,multiheld,on,parse,
2622,play,multiheld,at,parse,
2623,consult,noun,on,topic,
2624,read,topic,in,noun,
2625,tell,creature,about,topic,
2626,ask,creature,about,topic,
2627,ask,creature,for,noun,
2628,attach,noun,to,noun,
2629,tie,noun,to,noun,
2630,tell,creature,about,topic,
2631,ask,creature,about,topic,
2632,consult,noun,about,topic,
2633,consult,noun,on,topic,
2634,read,topic,in,noun,
2635,ask,creature,for,noun,
2636,tell,creature,about,topic,
2637,ask,creature,for,noun,
2638,ask,creature,about,topic,
2639,ask,creature,about,topic,
2640,ask,creature,for,noun,
2641,tell,creature,about,topic,
2642,adjust,noun,to,topic,
2643,tell,creature,about,topic,
2644,ask,creature,for,noun,
2645,ask,creature,about,topic,
2646,ask,creature,about,topic,
2647,adjust,noun,to,topic,
2648,tell,creature,about,topic,
2649,ask,creature,for,noun,
2650,consult,noun,on,topic,
2651,read,topic,in,noun,
2652,tell,creature,about,topic,
2653,ask,creature,about,topic,
2654,ask,creature,for,noun,
2655,attach,noun,to,noun,
2656,tell,creature,about,topic,
2657,ask,creature,about,topic,
2658,consult,noun,about,topic,
2659,consult,noun,on,topic,
2660,read,topic,in,noun,
2661,ask,creature,for,noun,
2662,consult,noun,on,topic,
2663,tell,creature,about,topic,
2664,ask,creature,about,topic,
2665,ask,creature,for,noun,
2666,read,topic,in,noun,
2667,tell,creature,about,topic,
2668,ask,creature,about,topic,
2669,consult,noun,about,topic,
2670,consult,noun,on,topic,
2671,read,topic,in,noun,
2672,ask,creature,for,noun,
2673,tell,creature,about,topic,
2674,ask,creature,for,noun,
2675,ask,creature,about,topic,
2676,ask,creature,about,topic,
2677,adjust,noun,to,topic,
2678,tell,creature,about,topic,
2679,ask,creature,for,noun,
2680,consult,noun,on,topic,
2681,read,topic,in,noun,
2682,adjust,noun,to,number,
2683,rotate,noun,to,number,
2684,tell,creature,about,topic,
2685,ask,creature,about,topic,
2686,ask,creature,for,noun,
2687,hit,ATTRIBUTE0,on,ATTRIBUTE33,
2688,beat,ATTRIBUTE0,on,ATTRIBUTE33,
2689,adjust,noun,to,number,
2690,rotate,noun,to,number,
2691,tell,creature,about,topic,
2692,ask,creature,about,topic,
2693,consult,noun,about,topic,
2694,consult,noun,on,topic,
2695,read,topic,in,noun,
2696,ask,creature,for,noun,
2697,hit,ATTRIBUTE0,on,ATTRIBUTE33,
2698,tell,creature,about,topic,
2699,ask,creature,for,noun,
2700,ask,creature,about,topic,
2701,ask,creature,about,topic,
2702,adjust,noun,to,topic,
2703,ask,creature,for,noun,
2704,adjust,noun,to,parse,
2705,adjust,noun,to,parse,
2706,rotate,noun,to,parse,
2707,tell,creature,about,topic,
2708,ask,creature,for,noun,
2709,ask,creature,about,topic,
2710,ask,creature,about,topic,
2711,adjust,noun,to,topic,
2712,tell,creature,about,topic,
2713,ask,creature,for,noun,
2714,adjust,noun,to,parse,
2715,adjust,noun,to,parse,
2716,adjust,noun,to,parse,
2717,adjust,noun,to,parse,
2718,rotate,noun,to,parse,
2719,rotate,noun,to,parse,
2720,dial,noun,to,parse,
2721,spin,noun,to,parse,
2722,spin,noun,to,parse,
2723,tell,creature,about,topic,
2724,ask,creature,for,noun,
2725,ask,creature,about,topic,
2726,ask,creature,about,topic,
2727,mop,noun,with,noun,REVERSE
2728,adjust,noun,to,topic,
2729,tell,creature,about,topic,
2730,ask,creature,for,noun,
2731,ask,creature,about,topic,
2732,ask,creature,for,noun,
2733,consult,noun,on,topic,
2734,read,topic,in,noun,
2735,adjust,multiheld,on,noun,
2736,tell,creature,about,topic,
2737,aim,noun,at,noun,
2738,have,sex,with,creature,
2739,ask,creature,about,scope,
2740,ask,creature,about,topic,
2741,consult,noun,about,topic,
2742,consult,noun,on,topic,
2743,read,topic,in,noun,
2744,have,sex,with,creature,
2745,aim,noun,at,noun,
2746,adjust,multiheld,on,noun,
2747,tell,creature,about,scope,
2748,tell,creature,about,topic,
2749,ask,creature,to,topic,
2750,ask,creature,for,noun,
2751,consult,noun,on,topic,
2752,read,topic,in,noun,
2753,use,glass,on,noun,
2754,use,magnifier,on,noun,
2755,use,lens,on,noun,
2756,use,microscop,on,noun,
2757,consult,noun,on,topic,
2758,read,topic,in,noun,
2759,use,printkit,on,noun,
2760,use,kit,on,noun,
2761,use,glass,on,noun,
2762,use,lens,on,noun,
2763,use,microscop,on,noun,
2764,tell,creature,about,topic,
2765,ask,creature,for,noun,
2766,ask,creature,about,topic,
2767,ask,creature,about,topic,
2768,adjust,noun,to,topic,
2769,ask,creature,for,noun,
2770,consult,noun,on,topic,
2771,tell,creature,about,topic,
2772,ask,creature,about,topic,
2773,ask,creature,for,noun,
2774,read,topic,in,noun,
2775,burn,noun,with,noun,
2776,attach,noun,to,noun,
2777,tell,creature,about,topic,
2778,ask,creature,about,topic,
2779,consult,noun,about,topic,
2780,consult,noun,on,topic,
2781,read,topic,in,noun,
