,0,1,2,3,4
12644,carry,TEXT,,,
12645,rotate,ATTRIBUTE27,anticlock,,
12646,rotate,ATTRIBUTE27,backwards,,
12647,greet,hands,,,
12648,greet,hand,,,
12649,send,dit,,,
12650,draw,CREATURE,,,
12651,draw,CREATURE,,,
12652,wash,hands,,,
12653,celebrate,TEXT,,,
12654,parsing,routines,,,
12655,tell,CREATURE,,,
12656,ask,CREATURE,,,
12657,celebrate,TEXT,,,
12658,carry,TEXT,,,
12659,check,TEXT,,,
12660,extract,TEXT,,,
12661,footnote,TEXT,,,
12662,noscript,synonyms,,,
12663,get,hold,,,
12664,carry,MULTI,,,
12665,carry,inventory,,,
12666,remove,MULTI,,,
12667,put,MULTIEXCEPT,,,
12668,put,MULTIEXCEPT,,,
12669,put,MULTIEXCEPT,,,
12670,put,MULTIEXCEPT,,,
12671,give,offer,,,
12672,go,synonyms,,,
12673,leave,run,,,
12674,uncover,undo,,,
12675,describe,examine,,,
12676,turn,twist,,,
12677,break,crack,,,
12678,hit,kill,,,
12679,wait,synonyms,,,
12680,say,shout,,,
12681,tell,CREATURE,,,
12682,ask,CREATURE,,,
12683,4d,squash,,,
12684,hear,synonyms,,,
12685,feel,synonyms,,,
12686,burn,synonyms,,,
12687,cut,prune,slice,,
12688,remove,MULTI,,,
12689,carry,inventory,,,
12690,tell,CREATURE,,,
12691,ask,CREATURE,,,
12692,ask,CREATURE,,,
12693,parsing,routines,,,
12694,tell,CREATURE,,,
12695,ask,CREATURE,,,
12696,is,JigsawGamez5,,,
12697,noscript,synonyms,,,
12698,get,hold,,,
12699,carry,MULTI,,,
12700,carry,inventory,,,
12701,carry,TEXT,,,
12702,remove,MULTI,,,
12703,put,MULTIEXCEPT,,,
12704,put,MULTIEXCEPT,,,
12705,put,MULTIEXCEPT,,,
12706,put,MULTIEXCEPT,,,
12707,put,ATTRIBUTE27,,,
12708,give,offer,,,
12709,go,synonyms,,,
12710,leave,run,,,
12711,uncover,undo,,,
12712,describe,examine,,,
12713,check,TEXT,,,
12714,set,start,,,
12715,screw,spin,,,
12716,rotate,ATTRIBUTE27,clockwise,,
12717,rotate,ATTRIBUTE27,anticlock,,
12718,rotate,ATTRIBUTE27,backwards,,
12719,break,crack,,,
12720,hit,kill,,,
12721,wait,synonyms,,,
12722,say,shout,,,
12723,tell,CREATURE,,,
12724,ask,CREATURE,,,
12725,4d,squash,,,
12726,hear,synonyms,,,
12727,feel,synonyms,,,
12728,burn,synonyms,,,
12729,cut,prune,slice,,
12730,footnote,TEXT,,,
12731,greet,hands,,,
12732,draw,CREATURE,,,
12733,draw,CREATURE,,,
12734,disconnec,TEXT,,,
12735,remove,MULTI,,,
12736,carry,inventory,,,
12737,rotate,ATTRIBUTE27,clockwise,,
12738,tell,CREATURE,,,
12739,ask,CREATURE,,,
12740,ask,CREATURE,,,
12741,carry,TEXT,,,
12742,rotate,ATTRIBUTE27,anticlock,,
12743,rotate,ATTRIBUTE27,backwards,,
12744,greet,hands,,,
12745,greet,hand,,,
12746,send,dit,,,
12747,draw,CREATURE,,,
12748,draw,CREATURE,,,
12749,wash,hands,,,
12750,celebrate,TEXT,,,
12751,parsing,routines,,,
12752,tell,CREATURE,,,
12753,ask,CREATURE,,,
12754,celebrate,TEXT,,,
12755,carry,TEXT,,,
12756,check,TEXT,,,
12757,extract,TEXT,,,
12758,footnote,TEXT,,,
12759,is,karnz5,,,
12760,noscript,synonyms,,,
12761,get,hold,,,
12762,carry,inventory,,,
12763,remove,MULTI,,,
12764,put,MULTIEXCEPT,,,
12765,put,MULTIEXCEPT,,,
12766,put,MULTIEXCEPT,,,
12767,put,MULTIEXCEPT,,,
12768,give,offer,,,
12769,0a,feed,,,
12770,go,synonyms,,,
12771,leave,run,,,
12772,uncover,undo,,,
12773,describe,examine,,,
12774,read,TEXT,,,
12775,turn,twist,,,
12776,break,crack,,,
12777,hit,kill,,,
12778,wait,synonyms,,,
12779,say,shout,,,
12780,tell,CREATURE,,,
12781,ask,CREATURE,,,
12782,ask,CREATURE,,,
12783,hear,synonyms,,,
12784,feel,synonyms,,,
12785,burn,synonyms,,,
12786,cut,prune,slice,,
12787,remove,MULTI,,,
12788,ask,CREATURE,,,
12789,ask,CREATURE,,,
12790,tell,CREATURE,,,
12791,carry,inventory,,,
12792,parsing,routines,,,
12793,tell,CREATURE,,,
12794,ask,CREATURE,,,
12795,carry,inventory,,,
12796,carry,noun,,,
12797,pick,multi,,,
12798,put,multiexcept,,,
12799,put,multiexcept,,,
12800,discard,multiexcept,,,
12801,give,offer,,,
12802,go,synonyms,,,
12803,describe,examine,,,
12804,read,noun,,,
12805,read,topic,,,
12806,adjust,noun,,,
12807,drag,noun,,,
12808,turn,twist,,,
12809,rotate,noun,,,
12810,rotate,noun,,,
12811,break,crack,,,
12812,hit,kill,,,
12813,wait,synonyms,,,
12814,say,shout,,,
12815,creature,REVERSE,,,
12816,tell,creature,,,
12817,ask,creature,,,
12818,ask,creature,,,
12819,ask,creature,,,
12820,hear,noun,,,
12821,feel,synonyms,,,
12822,burn,synonyms,,,
12823,cut,prune,slice,,
12824,creature,REVERSE,,,
12825,ask,creature,,,
12826,consult,noun,,,
12827,read,topic,,,
12828,carry,noun,,,
12829,put,multiheld,,,
12830,discard,multiheld,,,
12831,check,noun,,,
12832,put,multiexcept,,,
12833,insert,multiexcept,,,
12834,discard,multiexcept,,,
12835,carry,inventory,,,
12836,rotate,noun,,,
12837,put,multiexcept,,,
12838,discard,multiexcept,,,
12839,adjust,noun,,,
12840,rotate,noun,,,
12841,switch,noun,,,
12842,switch,noun,,,
12843,rotate,noun,,,
12844,switch,noun,,,
12845,carry,multi,,,
12846,tell,creature,,,
12847,ask,creature,,,
12848,ask,creature,,,
12849,gonear,scope,,,
12850,carry,inventory,,,
12851,carry,noun,,,
12852,pick,multi,,,
12853,put,multiexcept,,,
12854,put,multiexcept,,,
12855,discard,multiexcept,,,
12856,give,offer,,,
12857,go,synonyms,,,
12858,describe,examine,,,
12859,read,noun,,,
12860,read,topic,,,
12861,adjust,noun,,,
12862,turn,twist,,,
12863,rotate,noun,,,
12864,rotate,noun,,,
12865,rotate,noun,,,
12866,break,crack,,,
12867,hit,kick,,,
12868,punch,smash,,,
12869,wait,synonyms,,,
12870,say,shout,,,
12871,tell,creature,,,
12872,ask,creature,,,
12873,ask,creature,,,
12874,hear,noun,,,
12875,feel,synonyms,,,
12876,burn,synonyms,,,
12877,cut,prune,slice,,
12878,7a,d5,,,
12879,7a,d5,,,
12880,creature,REVERSE,,,
12881,ask,creature,,,
12882,consult,noun,,,
12883,read,topic,,,
12884,carry,noun,,,
12885,put,multiheld,,,
12886,discard,multiheld,,,
12887,check,noun,,,
12888,put,multiexcept,,,
12889,insert,multiexcept,,,
12890,discard,multiexcept,,,
12891,carry,inventory,,,
12892,rotate,noun,,,
12893,put,multiexcept,,,
12894,discard,multiexcept,,,
12895,adjust,noun,,,
12896,rotate,noun,,,
12897,switch,noun,,,
12898,rotate,noun,,,
12899,switch,noun,,,
12900,carry,multi,,,
12901,tell,creature,,,
12902,ask,creature,,,
12903,gonear,scope,,,
12904,give,offer,,,
12905,go,synonyms,,,
12906,uncover,undo,,,
12907,describe,examine,,,
12908,turn,twist,,,
12909,hit,kill,,,
12910,punch,smash,,,
12911,wait,synonyms,,,
12912,say,synonyms,,,
12913,hear,synonyms,,,
12914,feel,synonyms,,,
12915,burn,synonyms,,,
12916,cut,prune,slice,,
12917,scream,yell,,,
12918,is,kookuz5,,,
12919,noscript,synonyms,,,
12920,carry,inventory,,,
12921,pick,multi,,,
12922,put,multiexcept,,,
12923,put,multiexcept,,,
12924,discard,multiexcept,,,
12925,give,offer,,,
12926,go,synonyms,,,
12927,leave,noun,,,
12928,consult,noun,,,
12929,uncover,undo,,,
12930,describe,examine,,,
12931,read,noun,,,
12932,read,topic,,,
12933,adjust,noun,,,
12934,adjust,noun,,,
12935,turn,twist,,,
12936,rotate,noun,,,
12937,rotate,noun,,,
12938,rotate,noun,,,
12939,switch,noun,,,
12940,switch,noun,,,
12941,break,crack,,,
12942,hit,kill,,,
12943,wait,synonyms,,,
12944,say,shout,,,
12945,tell,creature,,,
12946,ask,creature,,,
12947,ask,creature,,,
12948,hear,synonyms,,,
12949,hear,noun,,,
12950,feel,synonyms,,,
12951,burn,synonyms,,,
12952,burn,noun,,,
12953,burn,noun,,,
12954,cut,prune,slice,,
12955,carry,inventory,,,
12956,carry,multi,,,
12957,put,multiheld,,,
12958,discard,multiheld,,,
12959,put,multiexcept,,,
12960,discard,multiexcept,,,
12961,put,multiexcept,,,
12962,insert,multiexcept,,,
12963,discard,multiexcept,,,
12964,leave,noun,,,
12965,check,noun,,,
12966,rotate,noun,,,
12967,switch,noun,,,
12968,rotate,noun,,,
12969,switch,noun,,,
12970,burn,noun,,,
12971,burn,noun,,,
12972,hear,noun,,,
12973,attach,noun,,,
12974,drink,noun,,,
12975,bother,topic,,,
12976,adjust,noun,,,
12977,rotate,noun,,,
12978,ask,creature,,,
12979,consult,noun,,,
12980,consult,noun,,,
12981,read,topic,,,
12982,ask,creature,,,
12983,is,lambsz5,,,
12984,noscript,synonyms,,,
12985,carry,inventory,,,
12986,pick,multi,,,
12987,put,multiexcept,,,
12988,put,multiexcept,,,
12989,discard,multiexcept,,,
12990,give,offer,,,
12991,go,synonyms,,,
12992,leave,noun,,,
12993,consult,noun,,,
12994,uncover,undo,,,
12995,describe,examine,,,
12996,read,noun,,,
12997,read,topic,,,
12998,adjust,noun,,,
12999,adjust,noun,,,
13000,turn,twist,,,
13001,rotate,noun,,,
13002,rotate,noun,,,
13003,rotate,noun,,,
13004,switch,noun,,,
13005,break,crack,,,
13006,hit,kill,,,
13007,punch,smash,,,
13008,wait,synonyms,,,
13009,say,shout,,,
13010,tell,creature,,,
13011,ask,creature,,,
13012,ask,creature,,,
13013,hear,synonyms,,,
13014,hear,noun,,,
13015,feel,synonyms,,,
13016,burn,synonyms,,,
13017,burn,noun,,,
13018,burn,noun,,,
13019,cut,prune,slice,,
13020,carry,inventory,,,
13021,carry,multi,,,
13022,put,multiheld,,,
13023,discard,multiheld,,,
13024,put,multiexcept,,,
13025,discard,multiexcept,,,
13026,put,multiexcept,,,
13027,insert,multiexcept,,,
13028,discard,multiexcept,,,
13029,leave,noun,,,
13030,check,noun,,,
13031,rotate,noun,,,
13032,switch,noun,,,
13033,rotate,noun,,,
13034,switch,noun,,,
13035,burn,noun,,,
13036,burn,noun,,,
13037,hear,noun,,,
13038,attach,noun,,,
13039,bother,topic,,,
13040,adjust,noun,,,
13041,rotate,noun,,,
13042,tell,creature,,,
13043,ask,creature,,,
13044,consult,noun,,,
13045,consult,noun,,,
13046,read,topic,,,
13047,ask,creature,,,
13048,is,lambs2z5,,,
13049,noscript,synonyms,,,
13050,carry,inventory,,,
13051,pick,multi,,,
13052,put,multiexcept,,,
13053,put,multiexcept,,,
13054,put,multiheld,,,
13055,discard,multiexcept,,,
13056,give,offer,,,
13057,go,synonyms,,,
13058,leave,noun,,,
13059,inv,inventory,,,
13060,consult,noun,,,
13061,uncover,undo,,,
13062,describe,examine,,,
13063,read,noun,,,
13064,read,topic,,,
13065,adjust,noun,,,
13066,adjust,noun,,,
13067,drag,noun,,,
13068,turn,twist,,,
13069,rotate,noun,,,
13070,rotate,noun,,,
13071,rotate,noun,,,
13072,break,crack,,,
13073,hit,kill,,,
13074,wait,synonyms,,,
13075,tell,creature,,,
13076,ask,creature,,,
13077,ask,creature,,,
13078,hear,synonyms,,,
13079,hear,noun,,,
13080,feel,synonyms,,,
13081,burn,synonyms,,,
13082,burn,noun,,,
13083,cut,prune,slice,,
13084,shhh,shush,silence,,
13085,shout,topic,,,
13086,carry,multi,,,
13087,ask,creature,,,
13088,shout,topic,,,
13089,tell,creature,,,
13090,ask,creature,,,
13091,pay,creature,,,
13092,carry,inventory,,,
13093,put,multiexcept,,,
13094,insert,multiexcept,,,
13095,discard,multiexcept,,,
13096,put,multiexcept,,,
13097,discard,multiexcept,,,
13098,put,multiheld,,,
13099,discard,multiheld,,,
13100,check,noun,,,
13101,leave,noun,,,
13102,rotate,noun,,,
13103,switch,noun,,,
13104,rotate,noun,,,
13105,switch,noun,,,
13106,burn,noun,,,
13107,burn,noun,,,
13108,hear,noun,,,
13109,attach,noun,,,
13110,bother,topic,,,
13111,adjust,noun,,,
13112,consult,noun,,,
13113,consult,noun,,,
13114,read,topic,,,
13115,rotate,noun,,,
13116,whistle,topic,,,
13117,pay,creature,,,
13118,is,largemacz5,,,
13119,noscript,synonyms,,,
13120,carry,inventory,,,
13121,pick,multi,,,
13122,put,multiexcept,,,
13123,put,multiexcept,,,
13124,discard,multiexcept,,,
13125,give,offer,,,
13126,ca,a2,,,
13127,go,synonyms,,,
13128,leave,noun,,,
13129,consult,noun,,,
13130,uncover,undo,,,
13131,enter,ride,,,
13132,describe,examine,,,
13133,read,noun,,,
13134,read,topic,,,
13135,read,topic,,,
13136,adjust,noun,,,
13137,adjust,noun,,,
13138,drag,noun,,,
13139,turn,twist,,,
13140,rotate,noun,,,
13141,rotate,noun,,,
13142,rotate,noun,,,
13143,switch,noun,,,
13144,hit,kill,,,
13145,punch,smash,,,
13146,wait,synonyms,,,
13147,say,shout,,,
13148,tell,creature,,,
13149,ask,creature,,,
13150,ask,creature,,,
13151,ca,a2,,,
13152,hear,synonyms,,,
13153,hear,noun,,,
13154,feel,synonyms,,,
13155,burn,synonyms,,,
13156,burn,noun,,,
13157,saw,slice,,,
13158,ca,a2,,,
13159,carry,multi,,,
13160,ask,creature,,,
13161,ask,creature,,,
13162,put,multiexcept,,,
13163,discard,multiexcept,,,
13164,put,multiheld,,,
13165,discard,multiheld,,,
13166,put,multiexcept,,,
13167,insert,multiexcept,,,
13168,discard,multiexcept,,,
13169,check,noun,,,
13170,read,noun,,,
13171,carry,inventory,,,
13172,leave,noun,,,
13173,rotate,noun,,,
13174,switch,noun,,,
13175,rotate,noun,,,
13176,switch,noun,,,
13177,burn,noun,,,
13178,burn,noun,,,
13179,hear,noun,,,
13180,attach,noun,,,
13181,bother,topic,,,
13182,adjust,noun,,,
13183,consult,noun,,,
13184,consult,noun,,,
13185,read,topic,,,
13186,read,topic,,,
13187,rotate,noun,,,
13188,noscript,synonyms,,,
13189,carry,noun,,,
13190,carry,inventory,,,
13191,carry,noun,,,
13192,pick,noun,,,
13193,put,multiexcept,,,
13194,put,multiexcept,,,
13195,put,multiexcept,,,
13196,put,multiheld,,,
13197,discard,multiexcept,,,
13198,give,offer,,,
13199,go,synonyms,,,
13200,leave,noun,,,
13201,consult,noun,,,
13202,uncover,undo,,,
13203,describe,examine,,,
13204,read,synonyms,,,
13205,read,noun,,,
13206,read,topic,,,
13207,adjust,noun,,,
13208,adjust,noun,,,
13209,drag,noun,,,
13210,turn,twist,,,
13211,rotate,noun,,,
13212,rotate,noun,,,
13213,hit,kill,,,
13214,punch,smash,,,
13215,wait,synonyms,,,
13216,say,shout,,,
13217,tell,creature,,,
13218,ask,creature,,,
13219,ask,creature,,,
13220,blow,noun,,,
13221,hear,synonyms,,,
13222,hear,noun,,,
13223,feel,synonyms,,,
13224,burn,synonyms,,,
13225,burn,noun,,,
13226,burn,noun,,,
13227,cut,prune,slice,,
13228,hold,noun,,,
13229,hold,inventory,,,
13230,hold,noun,,,
13231,hold,noun,,,
13232,enter,noun,,,
13233,enter,parse,,,
13234,hint,info,,,
13235,hide,multiexcept,,,
13236,hide,multiexcept,,,
13237,hide,multiexcept,,,
13238,knock,noun,,,
13239,play,noun,,,
13240,play,noun,,,
13241,pour,spill,,,
13242,scream,yell,,,
13243,earn,synonyms,,,
13244,put,multiexcept,,,
13245,insert,multiexcept,,,
13246,discard,multiexcept,,,
13247,hide,multiexcept,,,
13248,hide,multiexcept,,,
13249,enter,noun,,,
13250,hear,noun,,,
13251,carry,inventory,,,
13252,hold,inventory,,,
13253,carry,multi,,,
13254,put,multiheld,,,
13255,discard,multiheld,,,
13256,put,multiexcept,,,
13257,discard,multiexcept,,,
13258,leave,noun,,,
13259,check,noun,,,
13260,rotate,noun,,,
13261,switch,noun,,,
13262,rotate,noun,,,
13263,switch,noun,,,
13264,carry,noun,,,
13265,remove,ATTRIBUTE2,,,
13266,hold,noun,,,
13267,burn,noun,,,
13268,burn,noun,,,
13269,attach,noun,,,
13270,bother,topic,,,
13271,adjust,noun,,,
13272,tell,creature,,,
13273,ask,creature,,,
13274,consult,noun,,,
13275,consult,noun,,,
13276,read,topic,,,
13277,ask,creature,,,
13278,hold,noun,,,
13279,enter,parse,,,
13280,put,multiexcept,,,
13281,hide,multiexcept,,,
13282,carry,noun,,,
13283,hold,noun,,,
13284,play,noun,,,
13285,knock,noun,,,
13286,noscript,synonyms,,,
13287,carry,inventory,,,
13288,pick,multi,,,
13289,put,multiexcept,,,
13290,put,multiexcept,,,
13291,put,multiheld,,,
13292,discard,multiexcept,,,
13293,give,offer,,,
13294,go,synonyms,,,
13295,leave,noun,,,
13296,consult,noun,,,
13297,uncover,undo,,,
13298,describe,examine,,,
13299,read,noun,,,
13300,read,topic,,,
13301,adjust,noun,,,
13302,adjust,noun,,,
13303,turn,twist,,,
13304,rotate,noun,,,
13305,rotate,noun,,,
13306,rotate,noun,,,
13307,destroy,fight,,,
13308,wait,synonyms,,,
13309,shout,speak,,,
13310,tell,creature,,,
13311,ask,creature,,,
13312,ask,creature,,,
13313,hear,synonyms,,,
13314,hear,noun,,,
13315,feel,synonyms,,,
13316,burn,synonyms,,,
13317,burn,noun,,,
13318,burn,noun,,,
13319,cut,prune,slice,,
13320,throw,multiexcept,,,
13321,punch,noun,,,
13322,held,noun,,,
13323,hit,noun,,,
13324,say,heel,,,
13325,say,xkssua,,,
13326,say,topic,,,
13327,carry,inventory,,,
13328,carry,multi,,,
13329,put,multiheld,,,
13330,discard,multiheld,,,
13331,put,multiexcept,,,
13332,discard,multiexcept,,,
13333,noverb,multiexcept,,,
13334,throw,multiexcept,,,
13335,put,multiexcept,,,
13336,insert,multiexcept,,,
13337,discard,multiexcept,,,
13338,noverb,multiexcept,,,
13339,throw,multiexcept,,,
13340,leave,noun,,,
13341,check,noun,,,
13342,rotate,noun,,,
13343,switch,noun,,,
13344,rotate,noun,,,
13345,switch,noun,,,
13346,burn,noun,,,
13347,burn,noun,,,
13348,hear,noun,,,
13349,attach,noun,,,
13350,bother,topic,,,
13351,adjust,noun,,,
13352,rotate,noun,,,
13353,ask,creature,,,
13354,consult,noun,,,
13355,consult,noun,,,
13356,read,topic,,,
13357,ask,creature,,,
13358,say,fetch,,,
13359,say,heel,,,
13360,held,noun,,,
13361,throw,multiheld,,,
13362,say,xkssua,,,
13363,say,topic,,,
13364,is,leaptimez8,,,
13365,carry,inventory,,,
13366,pick,multi,,,
13367,put,multiheld,,,
13368,put,multiexcept,,,
13369,put,multiexcept,,,
13370,discard,multiexcept,,,
13371,give,offer,,,
13372,go,synonyms,,,
13373,leave,run,,,
13374,describe,examine,,,
13375,read,noun,,,
13376,read,topic,,,
13377,adjust,noun,,,
13378,drag,noun,,,
13379,turn,twist,,,
13380,rotate,noun,,,
13381,rotate,noun,,,
13382,break,crack,,,
13383,hit,kill,,,
13384,wait,synonyms,,,
13385,say,shout,,,
13386,answer,happy,new,year,
13387,answer,happy,new,years,
13388,creature,REVERSE,,,
13389,tell,creature,,,
13390,ask,creature,,,
13391,ask,creature,,,
13392,ask,creature,,,
13393,hear,noun,,,
13394,feel,synonyms,,,
13395,burn,synonyms,,,
13396,cut,prune,slice,,
13397,creature,REVERSE,,,
13398,ask,creature,,,
13399,kick,noun,,,
13400,consult,noun,,,
13401,read,topic,,,
13402,put,multiheld,,,
13403,discard,multiheld,,,
13404,check,noun,,,
13405,put,multiexcept,,,
13406,insert,multiexcept,,,
13407,discard,multiexcept,,,
13408,carry,inventory,,,
13409,rotate,noun,,,
13410,put,multiexcept,,,
13411,discard,multiexcept,,,
13412,adjust,noun,,,
13413,switch,noun,,,
13414,rotate,noun,,,
13415,switch,noun,,,
13416,carry,multi,,,
13417,tell,creature,,,
13418,ask,creature,,,
13419,ask,creature,,,
13420,wave,goodbye,,,
13421,answer,goodbye,,,
13422,answer,happy,new,year,
13423,answer,happy,new,years,
13424,comb,fringe,,,
13425,is,libraryz5,,,
13426,noscript,synonyms,,,
13427,get,hold,,,
13428,carry,MULTI,,,
13429,carry,inventory,,,
13430,remove,MULTI,,,
13431,put,MULTIEXCEPT,,,
13432,put,MULTIEXCEPT,,,
13433,put,MULTIEXCEPT,,,
13434,put,MULTIEXCEPT,,,
13435,give,offer,,,
13436,go,synonyms,,,
13437,leave,run,,,
13438,uncover,undo,,,
13439,describe,examine,,,
13440,turn,twist,,,
13441,break,crack,,,
13442,hit,kill,,,
13443,wait,synonyms,,,
13444,say,shout,,,
13445,tell,CREATURE,,,
13446,ask,CREATURE,,,
13447,4d,squash,,,
13448,hear,synonyms,,,
13449,feel,synonyms,,,
13450,burn,synonyms,,,
13451,cut,prune,slice,,
13452,help,xxx,,,
13453,help,comments,,,
13454,help,quotes,,,
13455,remove,MULTI,,,
13456,carry,inventory,,,
13457,tell,CREATURE,,,
13458,ask,CREATURE,,,
13459,ask,CREATURE,,,
13460,help,xxx,,,
13461,help,licence,,,
13462,help,credits,,,
13463,help,gmd,,,
13464,help,quotes,,,
13465,parsing,routines,,,
13466,tell,CREATURE,,,
13467,ask,CREATURE,,,
13468,noscript,synonyms,,,
13469,say,scream,,,
13470,ask,creature,,,
13471,ask,creature,,,
13472,ask,creature,,,
13473,ask,creature,,,
13474,hit,injure,,,
13475,melt,parch,,,
13476,buy,noun,,,
13477,buy,creature,,,
13478,buy,noun,,,
13479,consult,noun,,,
13480,cut,prune,slice,,
13481,fling,hurl,,,
13482,discard,multiexcept,,,
13483,eat,noun,,,
13484,describe,examine,,,
13485,give,hand,,,
13486,go,synonyms,,,
13487,proceed,walk,,,
13488,go,swimming,,,
13489,go,downstair,,,
13490,hear,synonyms,,,
13491,hear,noun,,,
13492,uncover,undo,,,
13493,drag,noun,,,
13494,put,shove,,,
13495,read,noun,,,
13496,read,noun,,,
13497,read,topic,,,
13498,remove,clothes,,,
13499,adjust,noun,,,
13500,adjust,noun,,,
13501,adjust,multiheld,,,
13502,adjust,multiheld,,,
13503,carry,collect,grab,,
13504,have,hold,,,
13505,acquire,ATTRIBUTE26,,,
13506,acquire,inventory,,,
13507,acquire,hands,,,
13508,tell,creature,,,
13509,tell,creature,,,
13510,feel,fondle,,,
13511,turn,twist,,,
13512,rotate,noun,,,
13513,rotate,noun,,,
13514,rotate,noun,,,
13515,wave,hands,,,
13516,wait,synonyms,,,
13517,use,utilise,,,
13518,knock,pound,,,
13519,activate,synonyms,,,
13520,pick,ATTRIBUTE10,,,
13521,pick,multi,,,
13522,pick,noun,,,
13523,remember,topic,,,
13524,snore,synonyms,,,
13525,hang,noun,,,
13526,hang,noun,,,
13527,hint,info,,,
13528,hallo,creature,,,
13529,ask,creature,,,
13530,consult,creature,,,
13531,kick,noun,,,
13532,buy,creature,,,
13533,consult,noun,,,
13534,read,topic,,,
13535,acquire,ATTRIBUTE26,,,
13536,adjust,multiheld,,,
13537,lie,noun,,,
13538,act,ATTRIBUTE5,,,
13539,descend,noun,,,
13540,run,noun,,,
13541,mount,noun,,,
13542,read,noun,,,
13543,visit,noun,,,
13544,deliver,creature,,,
13545,run,noun,,,
13546,insert,multiexcept,,,
13547,hang,noun,,,
13548,display,inventory,,,
13549,acquire,inventory,,,
13550,attach,noun,,,
13551,embrace,noun,,,
13552,hear,noun,,,
13553,lock,ATTRIBUTE10,REVERSE,,
13554,bother,topic,,,
13555,act,ATTRIBUTE15,,,
13556,rotate,noun,,,
13557,rotate,noun,,,
13558,flip,noun,,,
13559,adjust,multiheld,,,
13560,hang,noun,,,
13561,commit,suicide,,,
13562,adjust,noun,,,
13563,go,swimming,,,
13564,run,swimming,,,
13565,switch,noun,,,
13566,rotate,noun,,,
13567,switch,noun,,,
13568,rotate,noun,,,
13569,acquire,hands,,,
13570,pick,noun,,,
13571,conquer,noun,,,
13572,suck,noun,,,
13573,tell,creature,,,
13574,tickle,noun,,,
13575,unlock,ATTRIBUTE10,REVERSE,,
13576,pick,ATTRIBUTE10,,,
13577,wave,hands,,,
13578,slip,noun,,,
13579,ask,creature,,,
13580,tell,creature,,,
13581,ask,creature,,,
13582,remove,clothes,,,
13583,act,noun,,,
13584,go,downstair,,,
13585,run,downstair,,,
13586,conquer,creature,,,
13587,run,noun,,,
13588,ask,creature,,,
13589,invite,creature,,,
13590,don,clothes,,,
13591,commit,suicide,,,
13592,do,suicide,,,
13593,win,game,,,
13594,noscript,synonyms,,,
13595,carry,multiinside,,,
13596,carry,inventory,,,
13597,pick,multi,,,
13598,put,multiexcept,,,
13599,put,multiexcept,,,
13600,discard,multiexcept,,,
13601,give,offer,,,
13602,go,synonyms,,,
13603,leave,noun,,,
13604,consult,noun,,,
13605,uncover,undo,,,
13606,describe,examine,,,
13607,read,noun,,,
13608,read,topic,,,
13609,adjust,noun,,,
13610,adjust,noun,,,
13611,turn,twist,,,
13612,rotate,noun,,,
13613,break,crack,,,
13614,hit,kill,,,
13615,wait,synonyms,,,
13616,say,shout,,,
13617,tell,creature,,,
13618,ask,creature,,,
13619,ask,creature,,,
13620,hear,synonyms,,,
13621,hear,noun,,,
13622,feel,synonyms,,,
13623,burn,synonyms,,,
13624,burn,noun,,,
13625,burn,noun,,,
13626,cut,prune,slice,,
13627,carry,inventory,,,
13628,carry,multi,,,
13629,put,multiheld,,,
13630,discard,multiheld,,,
13631,put,multiexcept,,,
13632,discard,multiexcept,,,
13633,put,multiexcept,,,
13634,insert,multiexcept,,,
13635,discard,multiexcept,,,
13636,leave,noun,,,
13637,check,noun,,,
13638,rotate,noun,,,
13639,switch,noun,,,
13640,rotate,noun,,,
13641,switch,noun,,,
13642,burn,noun,,,
13643,burn,noun,,,
13644,hear,noun,,,
13645,attach,noun,,,
13646,bother,topic,,,
13647,adjust,noun,,,
13648,rotate,noun,,,
13649,tell,creature,,,
13650,ask,creature,,,
13651,consult,noun,,,
13652,consult,noun,,,
13653,read,topic,,,
13654,ask,creature,,,
13655,is,lionz5,,,
13656,enter,noun,,,
13657,examine,noun,,,
13658,hit,smash,,,
13659,wait,synonyms,,,
13660,is,listsz5,,,
13661,noscript,synonyms,,,
13662,get,hold,,,
13663,carry,inventory,,,
13664,remove,MULTI,,,
13665,put,MULTIEXCEPT,,,
13666,put,MULTIEXCEPT,,,
13667,put,MULTIEXCEPT,,,
13668,put,MULTIEXCEPT,,,
13669,give,offer,,,
13670,go,synonyms,,,
13671,uncover,undo,,,
13672,describe,synonyms,,,
13673,read,TEXT,,,
13674,turn,twist,,,
13675,break,crack,,,
13676,hit,kill,,,
13677,wait,synonyms,,,
13678,say,shout,,,
13679,tell,CREATURE,,,
13680,ask,CREATURE,,,
13681,ask,CREATURE,,,
13682,hear,synonyms,,,
13683,feel,synonyms,,,
13684,burn,synonyms,,,
13685,cut,prune,slice,,
13686,remember,repeat,,,
13687,remove,MULTI,,,
13688,leave,ATTRIBUTE4,,,
13689,carry,inventory,,,
13690,tell,CREATURE,,,
13691,ask,CREATURE,,,
13692,ask,CREATURE,,,
13693,parsing,routines,,,
13694,tell,CREATURE,,,
13695,ask,CREATURE,,,
13696,carry,inventory,,,
13697,pick,multi,,,
13698,put,multiexcept,,,
13699,put,multiexcept,,,
13700,discard,multiexcept,,,
13701,give,offer,,,
13702,go,synonyms,,,
13703,leave,run,,,
13704,describe,examine,,,
13705,read,noun,,,
13706,read,topic,,,
13707,adjust,noun,,,
13708,drag,noun,,,
13709,turn,twist,,,
13710,rotate,noun,,,
