,Surroundings,Inventory,Action,Response,Reward,Reward_Type,Score,Moves,Total_Moves
752,kitchen you are in the kitchen of the white house a table seems to have been used recently for the preparation of food a passage leads to the west and a dark staircase can be seen leading upward a dark chimney leads down and to the east is a small window which is open there is a glass bottle here on the table is an elongated brown sack smelling of hot peppers you are empty-handed,you are empty-handed,make food,you can't see any food here,-1.0,,-41.0,240,752
753,kitchen you are in the kitchen of the white house a table seems to have been used recently for the preparation of food a passage leads to the west and a dark staircase can be seen leading upward a dark chimney leads down and to the east is a small window which is open there is a glass bottle here on the table is an elongated brown sack smelling of hot peppers you are empty-handed,you are empty-handed,ask bottle,you can't talk to the glass bottle,-1.0,,-42.0,241,753
754,kitchen you are in the kitchen of the white house a table seems to have been used recently for the preparation of food a passage leads to the west and a dark staircase can be seen leading upward a dark chimney leads down and to the east is a small window which is open there is a glass bottle here on the table is an elongated brown sack smelling of hot peppers you are empty-handed,you are empty-handed,feel bottle,fiddling with the glass bottle isn't notably helpful,-1.0,,-43.0,242,754
755,kitchen you are in the kitchen of the white house a table seems to have been used recently for the preparation of food a passage leads to the west and a dark staircase can be seen leading upward a dark chimney leads down and to the east is a small window which is open there is a glass bottle here on the table is an elongated brown sack smelling of hot peppers you are empty-handed,you are empty-handed,carry window to bottle,that sentence isn't one i recognize,-1.0,,-44.0,243,755
756,kitchen you are in the kitchen of the white house a table seems to have been used recently for the preparation of food a passage leads to the west and a dark staircase can be seen leading upward a dark chimney leads down and to the east is a small window which is open there is a glass bottle here on the table is an elongated brown sack smelling of hot peppers you are empty-handed,you are empty-handed,read window with food,you can't see any food here,-1.0,,-45.0,244,756
757,kitchen you are in the kitchen of the white house a table seems to have been used recently for the preparation of food a passage leads to the west and a dark staircase can be seen leading upward a dark chimney leads down and to the east is a small window which is open there is a glass bottle here on the table is an elongated brown sack smelling of hot peppers you are empty-handed,you are empty-handed,go west,living room you are in the living room there is a doorway to the east a wooden door with strange gothic lettering to the west which appears to be nailed shut a trophy case and a large oriental rug in the center of the room above the trophy case hangs an elvish sword of great antiquity a battery-powered brass lantern is on the trophy case,1.5, new area score ---living room you are in the living room there is a doorway to the east a wooden door with strange gothic lettering to the west which appears to be nailed shut a trophy case and a large oriental rug in the center of the room above the trophy case hangs an elvish sword of great antiquity a battery-powered brass lantern is on the trophy case you are empty-handed - moved around - ,-43.5,245,757
758,living room you are in the living room there is a doorway to the east a wooden door with strange gothic lettering to the west which appears to be nailed shut a trophy case and a large oriental rug in the center of the room above the trophy case hangs an elvish sword of great antiquity a battery-powered brass lantern is on the trophy case you are empty-handed,you are empty-handed,unlock rug with door,it doesn't seem to work,-1.0,,-44.5,246,758
759,living room you are in the living room there is a doorway to the east a wooden door with strange gothic lettering to the west which appears to be nailed shut a trophy case and a large oriental rug in the center of the room above the trophy case hangs an elvish sword of great antiquity a battery-powered brass lantern is on the trophy case you are empty-handed,you are empty-handed,pull rug,with a great effort the rug is moved to one side of the room revealing the dusty cover of a closed trap door,1.5, new area score ---living room you are in the living room there is a doorway to the east a wooden door with strange gothic lettering to the west which appears to be nailed shut a trophy case and a closed trap door at your feet above the trophy case hangs an elvish sword of great antiquity a battery-powered brass lantern is on the trophy case you are empty-handed - moved around - ,-43.0,247,759
760,living room you are in the living room there is a doorway to the east a wooden door with strange gothic lettering to the west which appears to be nailed shut a trophy case and a closed trap door at your feet above the trophy case hangs an elvish sword of great antiquity a battery-powered brass lantern is on the trophy case you are empty-handed,you are empty-handed,find case,it's right here,-1.0,,-44.0,248,760
761,living room you are in the living room there is a doorway to the east a wooden door with strange gothic lettering to the west which appears to be nailed shut a trophy case and a closed trap door at your feet above the trophy case hangs an elvish sword of great antiquity a battery-powered brass lantern is on the trophy case you are empty-handed,you are empty-handed,fill case,there is nothing to fill it with,-1.0,,-45.0,249,761
762,living room you are in the living room there is a doorway to the east a wooden door with strange gothic lettering to the west which appears to be nailed shut a trophy case and a closed trap door at your feet above the trophy case hangs an elvish sword of great antiquity a battery-powered brass lantern is on the trophy case you are empty-handed,you are empty-handed,carry lantern to trophy,that sentence isn't one i recognize,-1.0,,-46.0,250,762
763,living room you are in the living room there is a doorway to the east a wooden door with strange gothic lettering to the west which appears to be nailed shut a trophy case and a closed trap door at your feet above the trophy case hangs an elvish sword of great antiquity a battery-powered brass lantern is on the trophy case you are empty-handed,you are empty-handed,give case to door,which door do you mean the wooden door or the trap door,-1.0,,-47.0,251,763
764,living room you are in the living room there is a doorway to the east a wooden door with strange gothic lettering to the west which appears to be nailed shut a trophy case and a closed trap door at your feet above the trophy case hangs an elvish sword of great antiquity a battery-powered brass lantern is on the trophy case you are empty-handed,you are empty-handed,hide case under lettering,you don't have the trophy case,-1.0,,-48.0,252,764
765,living room you are in the living room there is a doorway to the east a wooden door with strange gothic lettering to the west which appears to be nailed shut a trophy case and a closed trap door at your feet above the trophy case hangs an elvish sword of great antiquity a battery-powered brass lantern is on the trophy case you are empty-handed,you are empty-handed,eat case,i don't think that the trophy case would agree with you,-1.0,,-49.0,253,765
766,living room you are in the living room there is a doorway to the east a wooden door with strange gothic lettering to the west which appears to be nailed shut a trophy case and a closed trap door at your feet above the trophy case hangs an elvish sword of great antiquity a battery-powered brass lantern is on the trophy case you are empty-handed,you are empty-handed,ask lantern,you can't talk to the brass lantern,-1.0,,-50.0,254,766
767,living room you are in the living room there is a doorway to the east a wooden door with strange gothic lettering to the west which appears to be nailed shut a trophy case and a closed trap door at your feet above the trophy case hangs an elvish sword of great antiquity a battery-powered brass lantern is on the trophy case you are empty-handed,you are empty-handed,pour brass on sword,you can't pour that,-1.0,,-51.0,255,767
768,west of house you are standing in an open field west of a white house with a boarded front door there is a small mailbox here you are empty-handed,you are empty-handed,go southeast,south of house you are facing the south side of a white house there is no door here and all the windows are boarded,1.5, new area score ---south of house you are facing the south side of a white house there is no door here and all the windows are boarded you are empty-handed - moved around - ,1.5,0,768
769,south of house you are facing the south side of a white house there is no door here and all the windows are boarded you are empty-handed,you are empty-handed,go south,forest this is a dimly lit forest with large trees all around,1.5, new area score ---forest this is a dimly lit forest with large trees all around you are empty-handed - moved around - ,3.0,1,769
770,forest this is a dimly lit forest with large trees all around you are empty-handed,you are empty-handed,go west,forest this is a forest with trees in all directions to the east there appears to be sunlight,1.5, new area score ---forest this is a forest with trees in all directions to the east there appears to be sunlight you are empty-handed - moved around - ,4.5,2,770
771,forest this is a forest with trees in all directions to the east there appears to be sunlight you are empty-handed,you are empty-handed,go south,forest,-0.5, - moved around - ,4.0,3,771
772,forest this is a dimly lit forest with large trees all around you are empty-handed,you are empty-handed,go west,forest,-0.5, - moved around - ,3.5,4,772
773,forest this is a forest with trees in all directions to the east there appears to be sunlight you are empty-handed,you are empty-handed,go east,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path,1.5, new area score ---forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path you are empty-handed - moved around - ,5.0,5,773
774,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path you are empty-handed,you are empty-handed,go up,up a tree you are about 10 feet above the ground nestled among some large branches the nearest branch above you is above your reach beside you on the branch is a small bird's nest in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile,1.5, new area score ---up a tree you are about 10 feet above the ground nestled among some large branches the nearest branch above you is above your reach beside you on the branch is a small bird's nest in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile you are empty-handed - moved around - ,6.5,6,774
775,up a tree you are about 10 feet above the ground nestled among some large branches the nearest branch above you is above your reach beside you on the branch is a small bird's nest in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile you are empty-handed,you are empty-handed,get nest,taken,4.5, inventory score (you are empty-handed --- you are carrying a bird's nest the bird's nest contains a jewel-encrusted egg) new area score ---up a tree you are about 10 feet above the ground nestled among some large branches the nearest branch above you is above your reach you are carrying a bird's nest the bird's nest contains a jewel-encrusted egg - moved around - ,11.0,7,775
776,up a tree you are about 10 feet above the ground nestled among some large branches the nearest branch above you is above your reach you are carrying a bird's nest the bird's nest contains a jewel-encrusted egg,you are carrying a bird's nest the bird's nest contains a jewel-encrusted egg,go down,forest path,1.5, new area score ---forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path you are carrying a bird's nest the bird's nest contains a jewel-encrusted egg - moved around - ,12.5,8,776
777,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path you are carrying a bird's nest the bird's nest contains a jewel-encrusted egg,you are carrying a bird's nest the bird's nest contains a jewel-encrusted egg,go up,up a tree,-0.5, - moved around - ,12.0,9,777
778,up a tree you are about 10 feet above the ground nestled among some large branches the nearest branch above you is above your reach you are carrying a bird's nest the bird's nest contains a jewel-encrusted egg,you are carrying a bird's nest the bird's nest contains a jewel-encrusted egg,go down,forest path,-0.5, - moved around - ,11.5,10,778
779,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path you are carrying a bird's nest the bird's nest contains a jewel-encrusted egg,you are carrying a bird's nest the bird's nest contains a jewel-encrusted egg,go north,clearing you are in a clearing with a forest surrounding you on all sides a path leads south on the ground is a pile of leaves,1.5, new area score ---clearing you are in a clearing with a forest surrounding you on all sides a path leads south on the ground is a pile of leaves you are carrying a bird's nest the bird's nest contains a jewel-encrusted egg - moved around - ,13.0,11,779
780,clearing you are in a clearing with a forest surrounding you on all sides a path leads south on the ground is a pile of leaves you are carrying a bird's nest the bird's nest contains a jewel-encrusted egg,you are carrying a bird's nest the bird's nest contains a jewel-encrusted egg,go east,forest this is a dimly lit forest with large trees all around ,1.5, new area score ---forest this is a dimly lit forest with large trees all around you are carrying a bird's nest the bird's nest contains a jewel-encrusted egg - moved around - ,14.5,12,780
781,forest this is a dimly lit forest with large trees all around you are carrying a bird's nest the bird's nest contains a jewel-encrusted egg,you are carrying a bird's nest the bird's nest contains a jewel-encrusted egg,go west,forest path,-0.5, - moved around - ,14.0,13,781
782,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path you are carrying a bird's nest the bird's nest contains a jewel-encrusted egg,you are carrying a bird's nest the bird's nest contains a jewel-encrusted egg,go up,up a tree,-0.5, - moved around - ,13.5,14,782
783,up a tree you are about 10 feet above the ground nestled among some large branches the nearest branch above you is above your reach you are carrying a bird's nest the bird's nest contains a jewel-encrusted egg,you are carrying a bird's nest the bird's nest contains a jewel-encrusted egg,move ground,you can't move the ground,-1.0,,12.5,15,783
784,up a tree you are about 10 feet above the ground nestled among some large branches the nearest branch above you is above your reach you are carrying a bird's nest the bird's nest contains a jewel-encrusted egg,you are carrying a bird's nest the bird's nest contains a jewel-encrusted egg ,leave nest,the nest falls to the ground and the egg spills out of it seriously damaged,4.5, inventory score (you are carrying a bird's nest the bird's nest contains a jewel-encrusted egg  --- you are empty-handed) new area score ---up a tree you are about 10 feet above the ground nestled among some large branches the nearest branch above you is above your reach there is a bird's nest here you are empty-handed - moved around - ,17.0,16,784
785,up a tree you are about 10 feet above the ground nestled among some large branches the nearest branch above you is above your reach there is a bird's nest here you are empty-handed,you are empty-handed,go down,forest path there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung ,1.5, new area score ---forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung you are empty-handed - moved around - ,18.5,17,785
786,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung you are empty-handed,you are empty-handed,go north,clearing on the ground is a pile of leaves,1.5, new area score ---clearing you are in a clearing with a forest surrounding you on all sides a path leads south on the ground is a pile of leaves you are empty-handed - moved around - ,20.0,18,786
787,clearing you are in a clearing with a forest surrounding you on all sides a path leads south on the ground is a pile of leaves you are empty-handed,you are empty-handed,go west,forest,-0.5, - moved around - ,19.5,19,787
788,forest this is a forest with trees in all directions to the east there appears to be sunlight you are empty-handed,you are empty-handed,go north,clearing on the ground is a pile of leaves,-0.5, - moved around - ,19.0,20,788
789,clearing you are in a clearing with a forest surrounding you on all sides a path leads south on the ground is a pile of leaves you are empty-handed,you are empty-handed,go south,forest path there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung,-0.5, - moved around - ,18.5,21,789
790,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung you are empty-handed,you are empty-handed,go up,up a tree there is a bird's nest here ,-0.5, - moved around - ,18.0,22,790
791,up a tree you are about 10 feet above the ground nestled among some large branches the nearest branch above you is above your reach there is a bird's nest here you are empty-handed,you are empty-handed,go down,forest path there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung,-0.5, - moved around - ,17.5,23,791
792,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung you are empty-handed,you are empty-handed,go north,clearing on the ground is a pile of leaves,-0.5, - moved around - ,17.0,24,792
793,clearing you are in a clearing with a forest surrounding you on all sides a path leads south on the ground is a pile of leaves you are empty-handed,you are empty-handed,go west,forest,-0.5, - moved around - ,16.5,25,793
794,forest this is a forest with trees in all directions to the east there appears to be sunlight you are empty-handed,you are empty-handed,go east,forest path there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung,-0.5, - moved around - ,16.0,26,794
795,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung you are empty-handed,you are empty-handed,go south,north of house you are facing the north side of a white house there is no door here and all the windows are boarded up to the north a narrow path winds through the trees,1.5, new area score ---north of house you are facing the north side of a white house there is no door here and all the windows are boarded up to the north a narrow path winds through the trees you are empty-handed - moved around - ,17.5,27,795
796,north of house you are facing the north side of a white house there is no door here and all the windows are boarded up to the north a narrow path winds through the trees you are empty-handed,you are empty-handed,go southwest,west of house there is a small mailbox here,-0.5, - moved around - ,17.0,28,796
797,west of house you are standing in an open field west of a white house with a boarded front door there is a small mailbox here you are empty-handed,you are empty-handed,go south,south of house,-0.5, - moved around - ,16.5,29,797
798,south of house you are facing the south side of a white house there is no door here and all the windows are boarded you are empty-handed,you are empty-handed,go east,behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is slightly ajar,1.5, new area score ---behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is slightly ajar you are empty-handed - moved around - ,18.0,30,798
799,behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is slightly ajar you are empty-handed,you are empty-handed,go north,north of house,-0.5, - moved around - ,17.5,31,799
800,north of house you are facing the north side of a white house there is no door here and all the windows are boarded up to the north a narrow path winds through the trees you are empty-handed,you are empty-handed,go north,forest path there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung,-0.5, - moved around - ,17.0,32,800
801,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung you are empty-handed,you are empty-handed,go north,clearing on the ground is a pile of leaves,-0.5, - moved around - ,16.5,33,801
802,clearing you are in a clearing with a forest surrounding you on all sides a path leads south on the ground is a pile of leaves you are empty-handed,you are empty-handed,go west,forest,-0.5, - moved around - ,16.0,34,802
803,forest this is a forest with trees in all directions to the east there appears to be sunlight you are empty-handed,you are empty-handed ,go north,clearing on the ground is a pile of leaves,-0.5, - moved around - ,15.5,35,803
804,clearing you are in a clearing with a forest surrounding you on all sides a path leads south on the ground is a pile of leaves you are empty-handed,you are empty-handed,go west,forest ,-0.5, - moved around - ,15.0,36,804
805,forest this is a forest with trees in all directions to the east there appears to be sunlight you are empty-handed,you are empty-handed,go north,clearing on the ground is a pile of leaves,-0.5, - moved around - ,14.5,37,805
806,clearing you are in a clearing with a forest surrounding you on all sides a path leads south on the ground is a pile of leaves you are empty-handed,you are empty-handed,go west,forest,-0.5, - moved around - ,14.0,38,806
807,forest this is a forest with trees in all directions to the east there appears to be sunlight you are empty-handed,you are empty-handed,go north,clearing on the ground is a pile of leaves,-0.5, - moved around - ,13.5,39,807
808,clearing you are in a clearing with a forest surrounding you on all sides a path leads south on the ground is a pile of leaves you are empty-handed,you are empty-handed,pour leaves from path,you're not carrying the pile of leaves,-1.0,,12.5,40,808
809,clearing you are in a clearing with a forest surrounding you on all sides a path leads south on the ground is a pile of leaves you are empty-handed,you are empty-handed,go south,forest path there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung,-0.5, - moved around - ,12.0,41,809
810,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung you are empty-handed,you are empty-handed,flip machinery with branches,you don't have the tree,-1.0,,11.0,42,810
811,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung you are empty-handed,you are empty-handed,go up,up a tree there is a bird's nest here,-0.5, - moved around - ,10.5,43,811
812,up a tree you are about 10 feet above the ground nestled among some large branches the nearest branch above you is above your reach there is a bird's nest here you are empty-handed,you are empty-handed,get nest,taken,4.5, inventory score (you are empty-handed --- you are carrying a bird's nest) new area score ---up a tree you are about 10 feet above the ground nestled among some large branches the nearest branch above you is above your reach you are carrying a bird's nest - moved around - ,15.0,44,812
813,up a tree you are about 10 feet above the ground nestled among some large branches the nearest branch above you is above your reach you are carrying a bird's nest,you are carrying a bird's nest,go down,forest path there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung,1.5, new area score ---forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung you are carrying a bird's nest - moved around - ,16.5,45,813
814,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung you are carrying a bird's nest,you are carrying a bird's nest,leave nest,dropped,4.5, inventory score (you are carrying a bird's nest --- you are empty-handed) new area score ---forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path there is a bird's nest here there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung you are empty-handed - moved around - ,21.0,46,814
815,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path there is a bird's nest here there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung you are empty-handed,you are empty-handed,go up,up a tree,1.5, new area score ---up a tree you are about 10 feet above the ground nestled among some large branches the nearest branch above you is above your reach on the ground below you can see a bird's nest and a broken jewel- encrusted egg you are empty-handed - moved around - ,22.5,47,815
816,up a tree you are about 10 feet above the ground nestled among some large branches the nearest branch above you is above your reach on the ground below you can see a bird's nest and a broken jewel- encrusted egg you are empty-handed,you are empty-handed ,go down,forest path there is a bird's nest here there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung ,-0.5, - moved around - ,22.0,48,816
817,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path there is a bird's nest here there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung you are empty-handed,you are empty-handed,go north,clearing on the ground is a pile of leaves,-0.5, - moved around - ,21.5,49,817
818,clearing you are in a clearing with a forest surrounding you on all sides a path leads south on the ground is a pile of leaves you are empty-handed,you are empty-handed,go east,forest,-0.5, - moved around - ,21.0,50,818
819,forest this is a dimly lit forest with large trees all around you are empty-handed,you are empty-handed,go west,forest path there is a bird's nest here there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung,-0.5, - moved around - ,20.5,51,819
820,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path there is a bird's nest here there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung you are empty-handed,you are empty-handed,get nest,taken,0.0, - moved around - ,20.5,52,820
821,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung you are carrying a bird's nest,you are carrying a bird's nest,pour branches on machinery,you can't see any machinery here,-1.0,,19.5,53,821
822,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung you are carrying a bird's nest,you are carrying a bird's nest,pour nest,dropped,2.5, inventory score (you are carrying a bird's nest --- you are empty-handed ) - moved around - ,22.0,54,822
823,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path there is a bird's nest here there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung you are empty-handed,you are empty-handed ,go north,clearing on the ground is a pile of leaves,-0.5, - moved around - ,21.5,55,823
824,clearing you are in a clearing with a forest surrounding you on all sides a path leads south on the ground is a pile of leaves you are empty-handed,you are empty-handed,go east,forest,-0.5, - moved around - ,21.0,56,824
825,forest this is a dimly lit forest with large trees all around you are empty-handed,you are empty-handed,go west,forest path there is a bird's nest here there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung,-0.5, - moved around - ,20.5,57,825
826,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path there is a bird's nest here there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung you are empty-handed,you are empty-handed,go north,clearing on the ground is a pile of leaves,-0.5, - moved around - ,20.0,58,826
827,clearing you are in a clearing with a forest surrounding you on all sides a path leads south on the ground is a pile of leaves you are empty-handed,you are empty-handed,go east,forest,-0.5, - moved around - ,19.5,59,827
